,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,strand,length,exon_length
Tmem211,29.3646320400843,1.20350299445799,0.6709511384296322,1.7937267343711498,0.0728567960008694,0.3707640315717321,chr5,113226908.0,113239263.0,+,12355.0,1827.0
Cacna1c,25.1881826906882,1.7325848277835603,0.966076779338125,1.7934235299295602,0.0729052279683694,0.3707766079427,chr6,118587239.0,119196409.0,-,609170.0,14774.0
Trap1,10771.585504954799,0.234766714099374,0.130906087105656,1.7933979946241299,0.0729093080197738,0.3707766079427,chr16,4039976.0,4077810.0,-,37834.0,2297.0
Gabpb2,5414.30661048651,-0.35939313775666104,0.200535042655133,-1.79217124846714,0.0731055387140784,0.371356220106322,chr3,95181765.0,95217942.0,-,36177.0,8687.0
Cd79b,105.658791828719,0.566089734417785,0.315870373956941,1.79215836967019,0.0731076011001657,0.371356220106322,chr11,106311340.0,106314529.0,-,3189.0,1198.0
Col14a1,28.027877544301894,1.04060221123219,0.580669090106614,1.792074399967,0.0731210490159953,0.371356220106322,chr15,55307749.0,55520803.0,+,213054.0,6448.0
Plekhg6,304.957682000966,0.609592024724138,0.340162927219067,1.79205896923493,0.0731235204987007,0.371356220106322,chr6,125362650.0,125380504.0,-,17854.0,3019.0
Il1rl2,10.6683497828441,-1.77345523292166,0.989723645570571,-1.7918691150389499,0.0731539343297761,0.37138340282046994,chr1,40324626.0,40365471.0,+,40845.0,1950.0
Gm1966,53.4826572981203,-0.907363109940124,0.506465127566571,-1.79156088060744,0.0732033342087421,0.37150692110936606,chr7,106595548.0,106644645.0,-,49097.0,8980.0
Utp14b,1486.56027786197,-0.446612678652884,0.24930940908723,-1.79139921067568,0.0732292555099542,0.371511241835677,chr1,78657824.0,78667601.0,+,9777.0,3981.0
Fam208b,3757.4092115720796,-0.6922147807665311,0.38650377159376204,-1.7909651383534,0.0732988895156055,0.371648407131849,chr13,3566034.0,3611108.0,-,45074.0,8338.0
Mdfic,723.3485355260029,0.338754334721556,0.189151223042933,1.79091802459383,0.0733064507757876,0.371648407131849,chr6,15720660.0,15802169.0,+,81509.0,3435.0
Sdr39u1,481.146964137811,-0.444219837814814,0.24815879173795602,-1.7900628654087298,0.0734438057092424,0.37221742708798294,chr14,55897284.0,55900232.0,-,2948.0,1227.0
B3gnt8,24.919796826019002,1.1954931575971202,0.6680548862986,1.7895133799871201,0.0735321746144056,0.37247555216816003,chr7,25627623.0,25629490.0,+,1867.0,1867.0
Acot7,4595.96198250948,0.219144353059363,0.12247510785515199,1.7892970816448601,0.0735669838165216,0.37247555216816003,chr4,152178099.0,152271855.0,+,93756.0,1860.0
Hnrnpa3,2336.39292912081,-0.549688914401723,0.30723904678356706,-1.78912452748543,0.0735947628669088,0.37247555216816003,chr2,75659258.0,75669407.0,+,10149.0,5224.0
Ambra1,4604.88642968091,-0.23858446647349202,0.133374455017641,-1.78883180022693,0.0736419078941608,0.37247555216816003,chr2,91730137.0,91918849.0,+,188712.0,5290.0
C920009B18Rik,12.381528788350101,-1.5166103729281002,0.847897582687739,-1.7886716555089297,0.0736677103628166,0.37247555216816003,chr10,22306719.0,22312942.0,+,6223.0,4515.0
Abhd17c,2745.5921060813102,-0.337730106812981,0.188831031880721,-1.78853074862354,0.0736904193510626,0.37247555216816003,chr7,84109355.0,84151893.0,-,42538.0,2238.0
Atxn7l3b,2667.8639330455803,-0.400294716302828,0.22381427102313395,-1.78851292401034,0.0736932924285025,0.37247555216816003,chr10,112925427.0,112929026.0,-,3599.0,3599.0
Atp2b2,153.943176129522,0.9363748955225619,0.523560265930421,1.7884758574230801,0.0736992673353399,0.37247555216816003,chr6,113745667.0,114042080.0,-,296413.0,7218.0
Mamstr,390.207497189688,0.7054180964487871,0.39445383092599295,1.78834134984263,0.0737209524603018,0.37247555216816003,chr7,45639976.0,45645768.0,+,5792.0,2179.0
Fahd2a,210.81140042462602,0.8116349483216129,0.454100613628802,1.7873460725711998,0.0738815718509894,0.3730814981149871,chr2,127436214.0,127444565.0,-,8351.0,1226.0
Rapgef6,2409.5234731968303,-0.260222521749129,0.14559644302685198,-1.78728625740628,0.0738912340216942,0.3730814981149871,chr11,54522844.0,54699286.0,+,176442.0,11963.0
Plvap,214.583026360938,0.881052567764725,0.49302042418272496,1.7870508493136699,0.0739292704182618,0.373146409512337,chr8,71497752.0,71511769.0,-,14017.0,2016.0
Mrto4,4653.30781533971,-0.214993500365795,0.12033389957872,-1.78664118023658,0.073995501444483,0.37335353622941503,chr4,139347439.0,139352576.0,-,5137.0,1216.0
Pld2,299.515844993812,0.516874968047773,0.28936743279539,1.78622370546188,0.0740630443038123,0.37356713871279607,chr11,70540271.0,70558110.0,+,17839.0,5847.0
Prss8,384.070649877265,0.6043024112841721,0.338534052204265,1.78505650273417,0.0742521524049201,0.374393551033859,chr7,127925716.0,127930113.0,-,4397.0,1860.0
Adamts10,221.39288855503997,0.5725181067803621,0.320764266938742,1.78485625049282,0.0742846365392742,0.37442941103335997,chr17,33524195.0,33553782.0,+,29587.0,4070.0
Enpp2,22.774392497348398,1.27327754802755,0.7134790259759259,1.78460403413528,0.0743255666130718,0.37442941103335997,chr15,54838678.0,54920146.0,-,81468.0,3692.0
Rab5a,3527.0864167524396,-0.26290813793250895,0.14732498269942498,-1.78454552048989,0.0743350649342158,0.37442941103335997,chr17,53479233.0,53507678.0,+,28445.0,2364.0
Tmem45b,31.7827892309403,-1.23352660771712,0.691320716918148,-1.78430441549052,0.0743742131536237,0.3744520812506629,chr9,31426195.0,31464238.0,-,38043.0,1575.0
Ppp6c,3008.3004054585103,-0.227701889658717,0.127620809903714,-1.7842065869234898,0.0743901023822088,0.3744520812506629,chr2,39196797.0,39226338.0,-,29541.0,1558.0
Afap1l2,491.43883392538595,-0.74658350894029,0.41857413852431297,-1.78363506061883,0.07448298462031899,0.37472570359906204,chr19,56912353.0,57008575.0,-,96222.0,4075.0
Fuk,1487.81959186356,0.4218683657987029,0.23653999060047198,1.78349700922775,0.0745054343991742,0.37472570359906204,chr8,110882455.0,110902488.0,-,20033.0,3972.0
Cnst,865.033201395164,0.299557343404047,0.167969285003832,1.78340548033656,0.0745203217832806,0.37472570359906204,chr1,179546528.0,179627473.0,+,80945.0,4545.0
Tldc1,457.065820500789,0.3565412861714029,0.19999259736788,1.78277241689879,0.074623357554278,0.375116531749269,chr8,119760586.0,119778416.0,-,17830.0,2574.0
Gpr153,101.13336351640301,0.552240452160891,0.30981629182738696,1.782477121857,0.0746714588021116,0.37513849000613103,chr4,152274361.0,152285337.0,+,10976.0,3777.0
Atp2b1,4620.329927371829,-0.22590405448764,0.126739028438926,-1.78243479747441,0.0746783551871304,0.37513849000613103,chr10,98915151.0,99026143.0,+,110992.0,7130.0
Dpp9,2250.0295102318,-0.398825856193135,0.22383575987744,-1.78177899908178,0.0747852782568515,0.375479656770336,chr17,56186681.0,56218889.0,-,32208.0,3509.0
Zfpl1,1495.11420250486,0.23794748164534602,0.13356991129169601,1.7814452322702,0.0748397444593844,0.375479656770336,chr19,6080762.0,6084891.0,-,4129.0,1234.0
Megf9,72.6646954360897,-0.7595518690517991,0.426370902256378,-1.7814345796868603,0.0748414833494357,0.375479656770336,chr4,70431926.0,70534928.0,-,103002.0,3062.0
Ano9,1267.75814344526,0.46313134010247997,0.259982107316523,1.7813969772105402,0.0748476217085885,0.375479656770336,chr7,141101218.0,141117806.0,-,16588.0,3012.0
Nlrp4f,1743.01388124939,-0.5451889736983729,0.30630371223577896,-1.77989672315401,0.0750928640798913,0.37618601787447103,chr13,65177110.0,65205716.0,-,28606.0,3527.0
Scn4b,18.3643997552077,1.3706156682171398,0.7701954630400542,1.77956860821687,0.0751465874681126,0.37618601787447103,chr9,45139041.0,45154061.0,+,15020.0,4244.0
Col7a1,152.273982512559,0.44858870603085294,0.252121222507422,1.77925801552722,0.0751974707878361,0.37618601787447103,chr9,108953744.0,108984875.0,+,31131.0,9198.0
Pggt1b,836.355563262345,-0.261186764184138,0.14679580949493398,-1.77925218085433,0.0751984269311188,0.37618601787447103,chr18,46239948.0,46280850.0,-,40902.0,2736.0
BC031361,23.981370563403804,-1.0526031417211998,0.59163445172284,-1.77914443395921,0.0752160854840764,0.37618601787447103,chr16,38085063.0,38089260.0,-,4197.0,4197.0
Bcap31,7696.72909053596,-0.55031957459213,0.30933296853478004,-1.77905244694361,0.0752311638417641,0.37618601787447103,chrX,73686182.0,73716175.0,-,29993.0,1214.0
Larp4,7855.506460847059,-0.26521253792975197,0.14907520500619,-1.77905197526805,0.0752312411643913,0.37618601787447103,chr15,99970064.0,100016358.0,+,46294.0,6747.0
Ndufv3,3060.3812446727,0.34197436245187796,0.1922337701757,1.7789505045826102,0.07524787694586199,0.37618601787447103,chr17,31520114.0,31531325.0,+,11211.0,1579.0
Orai2,102.99495592770398,0.9000215999937901,0.5059785469079601,1.77877422964636,0.0752767837759821,0.37618601787447103,chr5,136147460.0,136170656.0,-,23196.0,3849.0
Dcaf4,2565.4492241125304,0.38817169151859604,0.21825224954944603,1.7785461195471102,0.0753142043644792,0.37618601787447103,chr12,83520465.0,83541992.0,+,21527.0,2180.0
Bbs12,190.86013752508097,-0.516316989441438,0.290308392071263,-1.7785121048608798,0.0753197856443934,0.37618601787447103,chr3,37312553.0,37321451.0,+,8898.0,2434.0
Mocos,224.412630194865,0.5704082759724809,0.32072677083525203,1.7784866367313101,0.075323964788603,0.37618601787447103,chr18,24653690.0,24701556.0,+,47866.0,2884.0
1110019D14Rik,204.682489422402,-0.41231398183396994,0.231846534244848,-1.77839182792586,0.0753395239229828,0.37618601787447103,chr6,13871568.0,13896421.0,+,24853.0,1498.0
1600014K23Rik,25.914407313995298,-2.45726123654689,1.38181635743185,-1.7782835058587598,0.075357303938661,0.37618601787447103,chrX,85249676.0,85270291.0,+,20615.0,840.0
Prpf19,13389.396104408,-0.227844262617203,0.128138526469974,-1.77810896452436,0.0753859604105245,0.37618601787447103,chr19,10895230.0,10909559.0,+,14329.0,6333.0
Susd4,321.637494926026,0.7192767205282758,0.404529756314776,1.7780563958528302,0.075394592960873,0.37618601787447103,chr1,182764905.0,182895654.0,+,130749.0,2035.0
Osbpl9,3481.53137504528,0.252342102369466,0.141974860889686,1.7773717176982,0.0755071009165548,0.376620575052988,chr4,109061144.0,109202272.0,-,141128.0,3523.0
AF357359,155.095411848292,0.7143841436930071,0.402188765375984,1.7762409226552298,0.0756932158965484,0.3774218594787849,chr12,109650708.0,109650738.0,+,30.0,30.0
Akt1,2935.78871747493,-0.248228360432663,0.139789177298948,-1.77573375299156,0.0757768113177567,0.377711593312424,chr12,112653820.0,112674276.0,-,20456.0,2690.0
Sox4,421.227392717033,0.86562270846203,0.48755440324908705,1.7754381925247198,0.075825562493905,0.37782750860698705,chr13,28950729.0,28953682.0,-,2953.0,2953.0
Cotl1,1019.86231247216,0.5733885605514221,0.323034264856816,1.77500848340523,0.0758964864475469,0.377917382501391,chr8,119809213.0,119840579.0,-,31366.0,1639.0
Col9a2,1921.8414232726398,0.43050233878411504,0.24253641158425499,1.77500085851877,0.0758977454318519,0.377917382501391,chr4,121039565.0,121055325.0,+,15760.0,2746.0
Mettl22,532.911869856933,0.5641118247846889,0.317833570913294,1.7748654528963501,0.0759201057903124,0.377917382501391,chr16,8470812.0,8490197.0,+,19385.0,1313.0
Tjap1,2901.4095806486603,0.299826610798559,0.16901836622862101,1.77392917402244,0.0760748663563193,0.378554622575775,chr17,46257850.0,46283026.0,-,25176.0,2595.0
Hebp1,295.000236726385,0.839410013991417,0.473231772792471,1.77378202870484,0.0760992118667409,0.378554622575775,chr6,135137518.0,135168215.0,-,30697.0,1061.0
Gfm1,5491.82915888392,-0.240068084419325,0.135367966441713,-1.77344825906574,0.0761544583324756,0.37865794262350105,chr3,67430114.0,67475068.0,+,44954.0,2598.0
Zbtb41,737.355076238264,-0.439968812848011,0.248100684323067,-1.7733478408108703,0.0761710862379821,0.37865794262350105,chr1,139422382.0,139453007.0,+,30625.0,8362.0
Cby1,1086.60971253755,0.254757270513293,0.14369529600736097,1.77289916644344,0.076245416827578,0.37879523359356104,chr15,79659226.0,79667660.0,+,8434.0,1119.0
B3gnt4,14.1507392320186,1.44980059707268,0.817836487885988,1.77272672294219,0.0762740007794043,0.37879523359356104,chr5,123510459.0,123511882.0,+,1423.0,1423.0
Gchfr,58.3102096325602,0.963637936171124,0.543593365390065,1.77271835442592,0.0762753881532618,0.37879523359356104,chr2,119167787.0,119172389.0,+,4602.0,629.0
Efr3a,6177.83925395577,-0.262069245213059,0.14788821600994598,-1.77207658786982,0.0763818447014885,0.379139811749692,chr15,65787040.0,65873812.0,+,86772.0,5210.0
1700025G04Rik,826.021994756369,0.307032978386458,0.173272030161083,1.7719708027950303,0.0763994040080782,0.379139811749692,chr1,151884523.0,152090320.0,-,205797.0,9754.0
C1qtnf6,706.5241038410401,-0.271402212800343,0.15317556229559198,-1.77183754858103,0.0764215276129515,0.379139811749692,chr15,78523345.0,78529651.0,-,6306.0,2428.0
Bend7,71.8168296578297,0.6315978367573629,0.356543502160255,1.77144677418208,0.0764864362758596,0.37933483908030896,chr2,4717830.0,4802146.0,+,84316.0,3837.0
Prkd2,336.221398555547,0.45908862405169704,0.25923625484576396,1.7709275437760001,0.0765727513645076,0.37952018069503396,chr7,16842901.0,16870461.0,+,27560.0,3757.0
Ddx55,1348.2351815279699,-0.285202110363034,0.16104798636417,-1.77091385494333,0.0765750280233587,0.37952018069503396,chr5,124552863.0,124569660.0,+,16797.0,2799.0
Cmpk2,27.8910760183032,-1.1758403858028201,0.664041986142054,-1.77073198734648,0.0766052805792691,0.37954318050959207,chr12,26469214.0,26479837.0,+,10623.0,3189.0
Idua,448.817130919221,0.61741021701146,0.34876848338596195,1.77025805490632,0.076684162111713,0.37978089537386106,chr5,108660330.0,108685446.0,+,25116.0,4430.0
Pstpip2,88.0374789767111,0.7002383903519841,0.395584552326009,1.77013583122655,0.0767045158144251,0.37978089537386106,chr18,77794549.0,77882879.0,+,88330.0,2262.0
Zbtb6,690.789442324711,-0.44213843165512895,0.249804737386791,-1.7699361360410601,0.0767377801922911,0.37981869227440296,chr2,37425499.0,37430919.0,-,5420.0,4535.0
Plag1,287.335141579668,0.47508677053288506,0.26846292098851604,1.7696550748369801,0.0767846180998485,0.379923624581521,chr4,3901157.0,3938405.0,-,37248.0,4635.0
Etv1,909.2086393684821,-0.572948019385848,0.323819094567951,-1.7693459990378002,0.0768361514478601,0.38005171171756996,chr12,38780257.0,38868215.0,+,87958.0,4223.0
Scml2,82.66379832533849,-1.33634761797405,0.755345287326194,-1.76918773492917,0.0768625503186836,0.38005543315734797,chrX,161162749.0,161258213.0,+,95464.0,4881.0
Cass4,76.8352172465674,0.988041305362117,0.558577367548205,1.76885309495976,0.0769183934916202,0.38020469418022707,chr2,172393793.0,172433757.0,+,39964.0,3711.0
Ptdss1,3414.9643886106896,-0.32976477703900897,0.18651049784817003,-1.76807622543293,0.0770481613943009,0.380719140947698,chr13,66932829.0,66998401.0,+,65572.0,3424.0
Fam183b,42.78091296702271,-1.4347647007885802,0.811607244016652,-1.76780667171958,0.0770932291864748,0.38081485443812296,chr11,58792801.0,58801960.0,-,9159.0,562.0
Dact3,686.126738707177,0.48384732295221394,0.273724429362638,1.76764391866244,0.0771204509383561,0.38082238002515795,chr7,16875316.0,16887301.0,+,11985.0,2828.0
Sord,3725.6646011249104,0.494801879821596,0.280121754177599,1.76638148391677,0.07733186938271401,0.381614599268229,chr2,122234838.0,122265337.0,+,30499.0,2259.0
Ube2o,4605.08962217286,0.218208958028136,0.123534661875515,1.76637839708521,0.0773323869088664,0.381614599268229,chr11,116537752.0,116581447.0,-,43695.0,5192.0
Trim26,3486.6802326886896,0.24077935912226503,0.136328780004724,1.7661667559404701,0.077367876568317,0.38166263743871204,chr17,36837145.0,36859398.0,+,22253.0,3235.0
Zfp93,491.482397691529,-0.472718377398154,0.267688217271958,-1.7659289684681698,0.0774077664790358,0.38173234324553496,chr7,24270417.0,24277794.0,+,7377.0,3510.0
Ccnj,500.900762487081,-0.339189838577475,0.192103821888613,-1.7656589819131598,0.0774530782405064,0.38176118112509705,chr19,40831278.0,40848570.0,+,17292.0,3817.0
Epha10,89.4539164953232,0.8150749300834692,0.46164525504094606,1.7655871498368898,0.0774651374345885,0.38176118112509705,chr4,124881784.0,124917800.0,+,36016.0,5482.0
Nptn,3331.37621396673,-0.322605638413357,0.182759972668906,-1.76518760482526,0.0775322411084281,0.38191658195341793,chr9,58582239.0,58652879.0,+,70640.0,2077.0
Abca1,1018.71719564877,-0.793057110737124,0.449337566287627,-1.76494726957567,0.0775726282697513,0.38191658195341793,chr4,53030788.0,53159895.0,-,129107.0,10260.0
Arhgef18,5252.56192734267,0.24110306405569798,0.13660700940773401,1.76493918651035,0.0775739868870901,0.38191658195341793,chr8,3393007.0,3456600.0,+,63593.0,5300.0
Rtca,2286.54170691046,-0.273391329923113,0.155006105686564,-1.76374555513274,0.0777748276338553,0.382677458152785,chr3,116488963.0,116508175.0,-,19212.0,1560.0
Lrrc75b,16.6209590885431,1.3682856624601103,0.775798025473775,1.76371377282702,0.0777801811158776,0.382677458152785,chr10,75550124.0,75560330.0,-,10206.0,4601.0
Arfgap2,2616.41142205384,-0.342321286548042,0.194160372204087,-1.7630852406289097,0.0778861141381165,0.383071465453949,chr2,91265114.0,91277371.0,+,12257.0,3409.0
Mdp1,1585.0267038355498,0.35303970094639203,0.200268502403543,1.7628318817455,0.0779288485375756,0.383108542302654,chr14,55657878.0,55660508.0,-,2630.0,1802.0
Sfxn3,1242.22397951925,0.467297055105882,0.265097879723078,1.76273403466683,0.0779453576518322,0.383108542302654,chr19,45047575.0,45056383.0,+,8808.0,2966.0
Npr2,99.1818066036434,0.53528819904722,0.30374253536647805,1.76230898448705,0.0780171067194277,0.38330285372731604,chr4,43631934.0,43651240.0,+,19306.0,3656.0
Dach2,30.9138966857048,-1.04631669902653,0.593815728284506,-1.7620225419917301,0.0780654889383015,0.38330285372731604,chrX,113297509.0,113836386.0,+,538877.0,7768.0
Cops2,10384.0314209785,-0.34267174522446603,0.19448465685461896,-1.7619474500788999,0.0780781765486257,0.38330285372731604,chr2,125830301.0,125859082.0,-,28781.0,3364.0
BC065397,219.649097119872,-0.5967272337307471,0.338731038613763,-1.7616550174227301,0.0781276022849173,0.38330285372731604,chrX,136742956.0,136803361.0,+,60405.0,3226.0
Rgs10,121.031164880209,0.602047285670731,0.341758605762682,1.76161558339454,0.078134269206922,0.38330285372731604,chr7,128373624.0,128418172.0,-,44548.0,875.0
Lig3,5629.144302168989,-0.28428649525706107,0.16138143255872303,-1.76158118533008,0.07814008510089901,0.38330285372731604,chr11,82781108.0,82804274.0,+,23166.0,5971.0
Ppp1r13b,721.1562077462551,0.336429891824082,0.19102912101724803,1.7611445314335399,0.0782139435186665,0.38340926801537795,chr12,111828457.0,111908055.0,-,79598.0,4333.0
Ift122,450.492644798294,0.432174195954572,0.24542627390447896,1.76091250981049,0.0782532122474547,0.38340926801537795,chr6,115853527.0,115926699.0,+,73172.0,4067.0
Taf1b,1199.49803375048,-0.304824962777731,0.17311672732257097,-1.76080594574634,0.0782712531651604,0.38340926801537795,chr12,24498580.0,24558571.0,+,59991.0,2019.0
Timm22,1354.8679241504499,-0.34670688769793195,0.19690294450381599,-1.76080092947118,0.0782721024861636,0.38340926801537795,chr11,76406924.0,76416313.0,+,9389.0,3056.0
Cnih4,2349.53860737874,0.3764225293622871,0.21379280468350198,1.7606884849073503,0.0782911427906427,0.38340926801537795,chr1,181150930.0,181168994.0,+,18064.0,3268.0
Ndst2,408.921109253276,0.4162241079290371,0.23647274694332604,1.76013563215719,0.0783848125181052,0.383738171575932,chr14,20723729.0,20734562.0,-,10833.0,3907.0
Trim63,337.987659276919,0.840084529974209,0.47736559534167794,1.7598346805301597,0.0784358410193359,0.383738171575932,chr4,134315119.0,134329629.0,+,14510.0,1886.0
Arhgef6,53.487243852921495,-1.10122292364225,0.625753931311522,-1.7598338077304398,0.07843598904808,0.383738171575932,chrX,57231484.0,57338729.0,-,107245.0,4569.0
Zfp711,66.8392356595956,-0.969469040326026,0.5509474820756121,-1.7596396605238998,0.0784689224906133,0.383772594847656,chrX,112600525.0,112635062.0,+,34537.0,4330.0
Jmjd4,1442.66866266133,-0.30649932987843104,0.17428208722653102,-1.7586393114517,0.0786387914239605,0.38447649294347397,chr11,59450044.0,59458567.0,+,8523.0,4445.0
Suv420h2,4304.49228944043,0.302531477461943,0.17213932806739402,1.75748029725956,0.0788359772798621,0.385313439086503,chr7,4740126.0,4747514.0,+,7388.0,2235.0
Spns1,5778.05444419834,-0.290276067034277,0.16519305801529502,-1.7571928900753302,0.0788849367430314,0.38539773053953796,chr7,126370059.0,126377934.0,-,7875.0,2782.0
Mef2d,2780.6535293905,0.37689350667649796,0.214500674391478,1.75707376093673,0.0789052374962521,0.38539773053953796,chr3,88142394.0,88169167.0,+,26773.0,2459.0
Arhgap12,2628.7030823150303,0.313222017797441,0.178310104462849,1.7566139548906001,0.0789836327398334,0.385653526712221,chr18,6024449.0,6136098.0,-,111649.0,5032.0
Pomc,46.5428153468854,0.7492479565730742,0.42661383947804704,1.7562673482176798,0.0790427697765052,0.385815153266809,chr12,3954944.0,3960643.0,+,5699.0,1325.0
Tnpo1,12004.8093672758,-0.251071479090232,0.142975455607012,-1.7560460152009298,0.0790805518195006,0.385872471983266,chr13,98842080.0,98926384.0,-,84304.0,5519.0
Ryr3,263.424420459506,0.534832665229117,0.304683931346792,1.7553687943601102,0.079196246177195,0.38626314893212393,chr2,112631381.0,113030331.0,-,398950.0,15408.0
Ninj2,40.9824024471529,0.7593644884074999,0.432631962632276,1.7552204968566698,0.0792215992368016,0.38626314893212393,chr6,120093379.0,120200338.0,+,106959.0,822.0
H2afv,3735.96836338414,0.31694762989998904,0.180585651047788,1.7551097114361298,0.07924054350771001,0.38626314893212393,chr11,6427225.0,6444443.0,-,17218.0,1636.0
Dcp1b,261.070098317444,0.532466561005058,0.303411628415376,1.7549312918096203,0.079271060949975,0.38626314893212393,chr6,119175252.0,119221614.0,+,46362.0,3311.0
H13,1025.7256644142,-0.24291524592135802,0.13844766385529902,-1.75456370412464,0.0793339644091502,0.38626314893212393,chr2,152669460.0,152708668.0,+,39208.0,9936.0
Slc25a27,122.766011875698,0.836533863251644,0.47679014121522906,1.75451166234165,0.0793428733407281,0.38626314893212393,chr17,43641899.0,43667015.0,-,25116.0,2687.0
Smarcad1,9229.92947834071,-0.30442164104219605,0.173515310857117,-1.75443676721344,0.0793556959198033,0.38626314893212393,chr6,65042666.0,65116049.0,+,73383.0,5098.0
Tmlhe,109.999724993842,-0.951250687343871,0.5422214570903371,-1.75435825142086,0.0793691401915323,0.38626314893212393,chrX_GL456233_random,159646.0,334187.0,+,174541.0,2255.0
Gm13580,447.101314836043,-0.7242514616452059,0.412919593683725,-1.75397697935338,0.0794344518042343,0.38645408446715296,chr2,60411524.0,60412574.0,+,1050.0,561.0
Tmem33,2607.06411924483,-0.253427098917561,0.144507998385145,-1.75372368138491,0.079477865705652,0.386538395763721,chr5,67260564.0,67291461.0,+,30897.0,6404.0
Rffl,886.8137529963161,0.39466056246616604,0.225156337082131,1.75282902351625,0.0796313596488155,0.387149684448933,chr11,82803818.0,82871210.0,-,67392.0,4242.0
Glis1,36.768425298018606,0.784910033130264,0.44783248987097396,1.75268666495458,0.0796558059170522,0.387149684448933,chr4,107434718.0,107635059.0,+,200341.0,2904.0
Pitpnm1,224.538315299655,0.44474532706595704,0.253793445585523,1.7523909100169701,0.0797066134053935,0.38717064051830896,chr19,4099997.0,4113965.0,+,13968.0,4728.0
Aspg,339.3657345805,0.780779032032894,0.44557530988339,1.75229420193239,0.0797232325186691,0.38717064051830896,chr12,112106682.0,112127573.0,+,20891.0,2732.0
Brf1,1098.35281151857,-0.26799878073337197,0.152967001458673,-1.75200388435265,0.0797731400014124,0.38717064051830896,chr12,112959861.0,113000621.0,-,40760.0,2755.0
Pdlim2,148.261769674631,0.613771558237629,0.35034097767389805,1.7519262585632602,0.0797864886820521,0.38717064051830896,chr14,70164217.0,70177672.0,-,13455.0,1651.0
Gopc,1492.79499681455,-0.24771900172194197,0.14141021459240802,-1.75177587019405,0.0798123549222093,0.38717064051830896,chr10,52337023.0,52382124.0,-,45101.0,4317.0
Acot2,117.210535454253,0.729562962956544,0.416482338899198,1.7517260513011101,0.0798209250892317,0.38717064051830896,chr12,83987860.0,83993875.0,+,6015.0,2198.0
Tmem81,246.218604515228,0.609868282109944,0.34817827944081603,1.75159772484777,0.07984300407746499,0.38717064051830896,chr1,132506229.0,132508639.0,+,2410.0,1742.0
Urb1,4741.51351835216,-0.240931766681541,0.13759124842462198,-1.75106897742507,0.0799340291757716,0.387485239893935,chr16,90751526.0,90810413.0,-,58887.0,7365.0
Usp6nl,1802.7680291870101,-0.252244421476831,0.14407207691069399,-1.75082102573693,0.0799767436729363,0.387565521415711,chr2,6322756.0,6443820.0,+,121064.0,4953.0
Zfp119a,135.523534977883,-0.4752386325411121,0.27150221137588004,-1.75040427896615,0.0800485781904626,0.38774872021209295,chr17,55864891.0,55878953.0,-,14062.0,2041.0
1500009C09Rik,49.4583467728497,0.902702616964047,0.515742197878007,1.75029815415176,0.0800668792664151,0.38774872021209295,chr15,82252396.0,82260753.0,+,8357.0,1904.0
Acsl1,1480.48279378242,0.34466693003337895,0.19694767455093898,1.7500431564843602,0.0801108671573163,0.387754218692253,chr8,46471036.0,46536051.0,+,65015.0,4093.0
Sgsm2,980.4617839174159,0.5588884047216309,0.319366952758567,1.7499882185497702,0.0801203466924677,0.387754218692253,chr11,74849263.0,74897080.0,-,47817.0,4760.0
Anapc11,2051.6781316838897,0.308588472358857,0.17635978116176798,1.74976670035557,0.0801585788819349,0.387812595641983,chr11,120598420.0,120608198.0,+,9778.0,3495.0
Zfp872,38.1981927716135,1.0189951947473102,0.582569011298778,1.74914074553256,0.0802666935837518,0.38820892043655897,chr9,22188165.0,22202123.0,+,13958.0,2960.0
Apbb1,1042.65699615982,-0.490658057893807,0.280574248494023,-1.74876368921027,0.0803318757757345,0.388397411784865,chr7,105558464.0,105581653.0,-,23189.0,3176.0
Parp4,431.824242646453,0.359305210653051,0.20558356018226,1.74773318612884,0.0805102394944416,0.3890481816624571,chr14,56575618.0,56659798.0,+,84180.0,6391.0
Arhgap27,742.1343506486199,0.37936779672362,0.21706903078135897,1.74768273188511,0.0805189805762033,0.3890481816624571,chr11,103331483.0,103363692.0,-,32209.0,5626.0
Clk4,1204.29158992,-0.348871415927172,0.19966989016307898,-1.74724098682197,0.0805955448160156,0.38929119251255995,chr11,51263113.0,51281770.0,+,18657.0,1955.0
Ksr1,895.689640153572,0.289139597876477,0.165501167386052,1.74705473346918,0.080627844378552,0.389311391733368,chr11,79014800.0,79146354.0,-,131554.0,4081.0
Haus8,2547.78099159732,0.299080190638567,0.17121623997309302,1.74679802970541,0.080672378492968,0.389311391733368,chr8,71251123.0,71272590.0,-,21467.0,1670.0
Fam132b,322.984392893444,0.7054026269347321,0.40383430362039396,1.74676252267517,0.0806785399833438,0.389311391733368,chr1,91366429.0,91374217.0,+,7788.0,2815.0
Slc9a8,1158.3829158196902,0.569503463504014,0.326140567768122,1.74619020075085,0.0807779070236431,0.389541727709449,chr2,167421709.0,167477000.0,+,55291.0,4875.0
Qk,16328.2085113674,-0.287830736555537,0.164834064526397,-1.7461847912476998,0.0807788467002589,0.389541727709449,chr17,10206470.0,10319361.0,-,112891.0,9878.0
Nrbp1,4333.043585722129,-0.246677323064653,0.141289636631061,-1.74589820560431,0.0808286417521046,0.389655055993636,chr5,31240917.0,31251562.0,+,10645.0,2145.0
