,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,strand,length,exon_length
Slc16a14,47.3852558111169,-1.5754253821717599,0.545164925907872,-2.8898142695959,0.00385469495570121,0.0376997060240866,chr1,84906704.0,84935083.0,-,28379.0,2349.0
Stom,366.979413599925,0.9392109640273391,0.32516450015876597,2.88841790407242,0.0038718508438675297,0.0378349265095571,chr2,35313989.0,35337009.0,-,23020.0,2816.0
Rabggta,2012.9937418877698,0.32558865479272997,0.112728327136319,2.8882594381002797,0.0038738021489056603,0.0378349265095571,chr14,55715876.0,55722176.0,-,6300.0,2547.0
Mmp15,467.89802340132695,0.4626012952190779,0.160603455612001,2.8803944065604,0.00397177970574856,0.0387460651060963,chr8,95352336.0,95374293.0,+,21957.0,4279.0
Crlf1,31.364057973129395,1.68402441545715,0.584685456260178,2.8802228573097497,0.0039739416115536705,0.0387460651060963,chr8,70493155.0,70504081.0,+,10926.0,1646.0
E130012A19Rik,18317.249504848798,-0.6830797481178449,0.237170358324929,-2.88012276467538,0.00397520349706599,0.0387460651060963,chr11,97627386.0,97629716.0,-,2330.0,2330.0
Gnas,8073.8298163521495,0.392948153518651,0.136493133446537,2.87888587210554,0.003990827276457521,0.0388719056540335,chr2,174284319.0,174346742.0,+,62423.0,8171.0
Ankrd26,1064.05853189814,-0.5322112172388879,0.184928907281277,-2.87792333315091,0.00400302411689984,0.0389642184422153,chr6,118502563.0,118562256.0,-,59693.0,5704.0
Asb13,483.129712209945,-0.591318002811947,0.20549679377191604,-2.87750476276657,0.00400833859433352,0.038989460542845,chr13,3634031.0,3651779.0,+,17748.0,2410.0
Fam19a5,233.28107886164298,-1.37528327712288,0.477990295923226,-2.8772200792623996,0.0040119568044930795,0.0389981798472027,chr15,87544298.0,87759364.0,+,215066.0,3041.0
Tead3,266.174222314998,0.722596952016284,0.251436111798725,2.87387896212269,0.004054643189124621,0.039386391602561,chr17,28331672.0,28350805.0,-,19133.0,3003.0
Stk36,124.47319218254499,1.23633529614868,0.430248429555539,2.87353819612045,0.00405901992938676,0.0394021934608764,chr1,74601454.0,74636893.0,+,35439.0,5234.0
Dgat2,151.775132010855,-0.9430245230687491,0.32839047871223404,-2.87165610515496,0.00408327052494558,0.039610765119444995,chr7,99153662.0,99182713.0,-,29051.0,2251.0
Zfp523,339.306860871212,0.6504599388333111,0.226551324220498,2.87113721833835,0.00408997942568766,0.0396490021727015,chr17,28177417.0,28205886.0,+,28469.0,2712.0
Lypd6,146.76885622284598,-0.940493711296431,0.32766786618408,-2.8702653154522997,0.00410127514738681,0.0397316229288426,chr2,50066428.0,50193569.0,+,127141.0,3660.0
Kndc1,244.409372152301,1.83319295469116,0.638825166842928,2.86963170807874,0.00410950144473329,0.0397838400587933,chr7,139894695.0,139941540.0,+,46845.0,7302.0
Magea2,29.4041032986444,-2.04585142555086,0.7129836382384741,-2.86942268493766,0.00411221853204026,0.0397838400587933,chrX,155027200.0,155033292.0,-,6092.0,1685.0
BC028528,76.361839739593,1.7425044718027698,0.607442559776967,2.8685913486907406,0.00412304119726068,0.0398616290650141,chr3,95884972.0,95891930.0,-,6958.0,447.0
Tcte1,17.2910303658294,2.52928499134702,0.8818283727919219,2.8682281829276497,0.00412777713983633,0.039880506311244,chr17,45523433.0,45542677.0,+,19244.0,3072.0
5830416P10Rik,76.9151914734315,1.28164391841749,0.44688064827525303,2.86797811309134,0.00413104109942626,0.0398851461405522,chr19,53441211.0,53464796.0,-,23585.0,5292.0
Slc35g1,3073.1228860630895,-0.39296525740642496,0.137083839868555,-2.86660526713597,0.004149001504200621,0.0400315781496205,chr19,38395979.0,38405607.0,+,9628.0,3471.0
Tmem91,19.6455396729255,2.3365996934997995,0.8152168656120409,2.8662308056464796,0.00415391271974252,0.0400435829831897,chr7,25669139.0,25675166.0,-,6027.0,876.0
Reep2,100.588605544808,1.16964065355046,0.40809708300765096,2.86608432711716,0.00415583528029055,0.0400435829831897,chr18,34840588.0,34847463.0,+,6875.0,1926.0
Tubb3,7256.40918179062,-0.255920034612717,0.0893161851989153,-2.8653265255648797,0.00416579447854322,0.0401125694143597,chr8,123411563.0,123422010.0,+,10447.0,1723.0
Ttc32,103.034315402482,-0.7790721004456909,0.271919114408646,-2.8650876645430805,0.00416893812902901,0.0401158801294343,chr12,9029996.0,9036394.0,+,6398.0,1000.0
Tmem33,1773.54511494935,-0.34825535927550605,0.121561828047591,-2.86484141336838,0.0041721812943740005,0.0401201433461682,chr5,67260564.0,67291461.0,+,30897.0,6404.0
Ftx,106.14703055983601,-1.0039959717992801,0.350634656928162,-2.86336775889493,0.00419163742831456,0.0402802019268216,chrX,103560909.0,103623754.0,-,62845.0,7491.0
Mrpl3,2326.25811626022,-0.335582369094292,0.11727322821470099,-2.86154286193875,0.0042158449463015795,0.0404754120286456,chr9,105053267.0,105077476.0,+,24209.0,1531.0
Paox,475.887240898405,0.39359105970786495,0.137551397684422,2.86141083503101,0.004217601211527629,0.0404754120286456,chr7,140125684.0,140134334.0,+,8650.0,1737.0
Grm2,30.386436513685002,1.5045345446093001,0.525972050281434,2.86048382951958,0.00422995124281661,0.040563839340211,chr9,106644533.0,106656109.0,-,11576.0,3323.0
Proca1,138.012913453501,0.806650033530249,0.282016426743602,2.8602944971841002,0.0042324776530999,0.040563839340211,chr11,78193391.0,78205763.0,+,12372.0,1513.0
Mip,49.95874574262339,1.4931944457856399,0.522167078900277,2.85961046975695,0.004241616577503929,0.0406242528893559,chr10,128225837.0,128231811.0,+,5974.0,2143.0
Add2,15.9711639737631,-2.2939863924774597,0.8023430341583079,-2.8591092522962405,0.0042483244334935,0.0406427661731852,chr6,86028680.0,86124409.0,+,95729.0,9756.0
Tspan2,504.580688233065,-1.2292063714018502,0.429936423732659,-2.85904218286514,0.00424922276154602,0.0406427661731852,chr3,102734769.0,102772310.0,+,37541.0,4362.0
Wdr90,657.369052711079,0.512584703537437,0.179380609298115,2.85752571330364,0.0042695803965461,0.0407949778766768,chr17,25844733.0,25861515.0,-,16782.0,6068.0
Dnajc5g,161.52172259093598,-1.2215984940670301,0.427516093572469,-2.85743276670344,0.00427083101724003,0.0407949778766768,chr5,31108318.0,31112524.0,+,4206.0,1563.0
Ldb3,71.1360627984214,1.05893511070143,0.370757343497626,2.85614062478634,0.00428825156742289,0.0409113080090027,chr14,34526698.0,34588681.0,-,61983.0,6015.0
Zfp334,328.216223757153,-0.8714918282387071,0.305132880914128,-2.85610592220629,0.00428872031194319,0.0409113080090027,chr2,165377435.0,165388259.0,-,10824.0,5033.0
Atg16l2,989.774125444373,-0.9524201508914241,0.333559895015591,-2.8553197345469505,0.0042993521859272,0.0409790762543614,chr7,101289615.0,101302088.0,-,12473.0,2164.0
Blnk,88.76341457687978,0.7155024565320571,0.250599966081774,2.8551578346925197,0.00430154457611387,0.0409790762543614,chr19,40928926.0,40994535.0,-,65609.0,2097.0
Ccdc64,337.02668805933797,0.598052076468331,0.209509349488852,2.85453645828896,0.00430996844887741,0.0410320451398774,chr5,115649285.0,115731559.0,-,82274.0,1853.0
Slc29a3,774.3872616163741,0.6486923194451629,0.227272430611915,2.8542499312327703,0.004313857874085629,0.0410418032004641,chr10,60712071.0,60752782.0,-,40711.0,5240.0
Stx1a,205.667115091213,1.07760611574821,0.377586168693052,2.8539342939339103,0.00431814613620047,0.0410553403048973,chr5,135023571.0,135051099.0,+,27528.0,2071.0
Tulp3,2461.31614996367,0.585756005040025,0.205271005307153,2.85357400653609,0.004323045740032379,0.0410746680127215,chr6,128321160.0,128355851.0,-,34691.0,3374.0
Camta2,494.351800156603,0.6438445362741171,0.22571712040800698,2.8524399704829704,0.00433850059000781,0.0411941924808694,chr11,70669462.0,70688105.0,-,18643.0,4647.0
Ltbp3,93.64257013511249,1.1685014470363702,0.409834878698121,2.85115178763756,0.00435611693440303,0.0413233134323398,chr19,5740903.0,5758532.0,+,17629.0,5190.0
Lrpap1,6093.81795764027,-0.531305824192277,0.186356136717245,-2.85102403146733,0.00435786757372037,0.0413233134323398,chr5,35091505.0,35105697.0,-,14192.0,2907.0
Rfx2,3685.3365457014897,-0.40756309762642695,0.14297937192221802,-2.85050278335356,0.00436501683389987,0.041363730949813,chr17,56775896.0,56831008.0,-,55112.0,3353.0
Nup54,2968.67051045252,-0.327417588115689,0.11490706691135301,-2.84941211116529,0.0043800105284052294,0.041478381263047,chr5,92415539.0,92435199.0,-,19660.0,2332.0
Lamp2,1840.6319516802698,-1.0418453739795102,0.36576399046296204,-2.8484088131825205,0.0043938442799521795,0.0415637297024925,chrX,38401356.0,38456460.0,-,55104.0,5062.0
Senp2,3558.2396505970896,0.33105338951504404,0.116226870591781,2.84833780544422,0.00439482485338332,0.0415637297024925,chr16,22009483.0,22049269.0,+,39786.0,4566.0
Sema6a,91.8250848670542,1.28723899176524,0.452240349189355,2.8463603348808397,0.0044222123136863,0.0417724319831366,chr18,47245253.0,47368868.0,-,123615.0,6894.0
Dpysl4,209.31498233465197,-1.2388335156356,0.43523987894377497,-2.84632354609131,0.00442272329134689,0.0417724319831366,chr7,139086000.0,139101791.0,+,15791.0,2639.0
Pnma5,3640.5668213159,-1.14213800984053,0.40130774258392604,-2.8460403043474103,0.00442665916802568,0.0417820636096653,chrX,73033980.0,73037103.0,-,3123.0,2287.0
Pcolce,2676.26679820514,0.6041044766742061,0.21241701215627104,2.8439552488845803,0.00445573055696839,0.0420287738118783,chr5,137605106.0,137611404.0,-,6298.0,1539.0
Zmym3,4270.26469650347,-0.8073601117979631,0.284058449180812,-2.8422323438232007,0.00447988299890172,0.042228791847542003,chrX,101404383.0,101420685.0,-,16302.0,6051.0
Tbxa2r,38.9617079986945,1.34500200572673,0.473349536770761,2.8414562627492406,0.0044908011461974,0.0423029222860668,chr10,81328702.0,81335174.0,+,6472.0,1949.0
Plod2,1177.30421841019,1.0123140348333501,0.35629129727901504,2.84125389130847,0.0044936521300526,0.0423029222860668,chr9,92542222.0,92608427.0,+,66205.0,3711.0
Slc35b4,996.7828140668131,-0.416381460789305,0.14658435187208702,-2.84055873271281,0.00450345793417392,0.0423235922790768,chr6,34155878.0,34177054.0,-,21176.0,3697.0
Mus81,479.40200229984396,0.5438593097475071,0.19146381024024603,2.84053320084396,0.004503818451732779,0.0423235922790768,chr19,5482839.0,5488336.0,-,5497.0,1993.0
Plekhb1,191.663889188484,0.7626880378327701,0.268507680205511,2.8404701021923198,0.00450470953556617,0.0423235922790768,chr7,100643895.0,100662394.0,-,18499.0,2381.0
Rxra,1059.64697287828,-0.507944420045824,0.17884486411846,-2.8401398192199703,0.00450937642289028,0.0423396758762595,chr2,27677200.0,27763319.0,+,86119.0,5466.0
Gngt2,144.653431319684,0.971358361901585,0.34233411584718504,2.83745708340442,0.00454744597555735,0.0426691590948171,chr11,95842294.0,95845731.0,+,3437.0,850.0
Tfe3,4694.46128887244,-1.11010564549842,0.39129513250850295,-2.837003461765,0.00455391182474549,0.0427018642833464,chrX,7762660.0,7775202.0,+,12542.0,3633.0
Tmem116,41.3490179972937,1.4239792350351799,0.502134379472862,2.83585289764477,0.00457034914322912,0.042827967641718,chr5,121452708.0,121495421.0,+,42713.0,1451.0
Clu,273.79970092340596,0.669832691177089,0.23624015654418598,2.83538878815382,0.00457699475281825,0.0428622096852156,chr14,65968482.0,65981545.0,+,13063.0,1808.0
Dlg4,169.91834364732202,0.9637518058606701,0.340029336547627,2.83431957855695,0.00459233814373356,0.0429778059591212,chr11,70018604.0,70045531.0,+,26927.0,3326.0
Crispld2,63.0659828398662,-2.65938112496717,0.938369569820764,-2.8340445070859803,0.00459629300570939,0.0429867403301593,chr8,119992469.0,120052793.0,+,60324.0,4150.0
B630019K06Rik,20.003690245601998,-2.50206247562466,0.882952099888527,-2.83374655991026,0.0046005802447011,0.0429987695669128,chrX,8892352.0,8894964.0,+,2612.0,2612.0
Herc6,89.38510642868721,-0.874925320441833,0.308871704630427,-2.8326496319522203,0.00461639545352105,0.0431184576649606,chr6,57580991.0,57665136.0,+,84145.0,5279.0
Magea8,135.392457059456,-1.91381920347811,0.6758223866141311,-2.83183753806432,0.00462813570150138,0.0431999533101705,chrX,154985774.0,154995850.0,-,10076.0,1646.0
Matk,34.7039490363177,1.9266379772980202,0.6807881317938511,2.8300111111241,0.00465463876160775,0.0433501963578801,chr10,81252934.0,81262981.0,+,10047.0,2327.0
Txndc9,2707.07023474923,-0.333275181777625,0.117766870290078,-2.82995702404858,0.00465542570339144,0.0433501963578801,chr1,37983866.0,37997208.0,-,13342.0,4596.0
Cyp3a13,11.749245031717301,-2.16115096400641,0.763669547897319,-2.8299556659773906,0.00465544546424567,0.0433501963578801,chr5,137892932.0,137921619.0,-,28687.0,2955.0
Ccnjl,157.094178438186,0.987604859738838,0.34898997835932,2.82989461296794,0.00465633390527481,0.0433501963578801,chr11,43528748.0,43586999.0,+,58251.0,2709.0
Osgep,1726.61623929047,0.440152463170957,0.155569281333085,2.82930189944479,0.004664967032350129,0.0434023685970862,chr14,50915373.0,50924893.0,-,9520.0,1608.0
Elmo3,198.74401011967498,1.1463391170387,0.405329099295604,2.8281688115431405,0.004681511288932979,0.0435280296871069,chr8,105305600.0,105310623.0,+,5023.0,3060.0
Dmc1,839.642960209878,0.45948152010678606,0.162506112867537,2.82747222242231,0.00469170855947912,0.0435690444315638,chr15,79561497.0,79605109.0,-,43612.0,2219.0
Trim56,32.9510930550406,1.61954110374836,0.572828626863641,2.8272698461592203,0.0046946748845292895,0.0435690444315638,chr5,137111285.0,137116207.0,-,4922.0,3637.0
Pus1,2342.94378267427,-0.3801592266356111,0.134462800314237,-2.8272446040628902,0.0046950449889959795,0.0435690444315638,chr5,110773666.0,110780615.0,-,6949.0,1887.0
Ube2e1,1081.11538389804,-0.6344860355652471,0.22445268372378896,-2.82681420885145,0.0047013595924011,0.0435994046860343,chr14,18282728.0,18331844.0,-,49116.0,1386.0
Serinc2,182.627907014425,1.64593804243319,0.582479030457606,2.8257464326915,0.00471705883019496,0.0437167004650927,chr4,130253496.0,130275586.0,-,22090.0,2010.0
Ulk3,408.904540058238,0.685113525340701,0.242528281853135,2.8248809586486696,0.00472981847586879,0.0437940619910244,chr9,57589451.0,57596233.0,+,6782.0,2826.0
Phf1,413.505982453839,0.636669664177965,0.22538848145900398,2.8247657558035804,0.00473151926033681,0.0437940619910244,chr17,26933126.0,26937908.0,+,4782.0,2447.0
Cdh24,216.84436732540402,1.01839055278224,0.360565505966825,2.82442589745659,0.00473653994741915,0.0438122300623767,chr14,54631991.0,54641364.0,-,9373.0,2728.0
Paqr4,105.54427906702499,0.7852368159107008,0.27805951974849397,2.8239882476275198,0.0047430123994561205,0.0438437946189724,chr17,23736185.0,23740330.0,-,4145.0,2507.0
Slc22a18,107.62839159263599,1.43792388588489,0.5093036624970579,2.82331346064726,0.00475300758731326,0.0439078611934393,chr7,143473754.0,143499332.0,+,25578.0,1627.0
S1pr1,54.2541455083445,-1.46786150318443,0.519958362599387,-2.82303662902211,0.00475711362900603,0.0439174768533494,chr3,115710432.0,115715055.0,-,4623.0,3029.0
Zfp960,351.37934102969297,0.5887267661227199,0.20865271101257898,2.8215629850466097,0.0047790251963038795,0.0440913541613921,chr17,17064102.0,17089631.0,+,25529.0,2680.0
Meis2,120.451931328226,-1.29818241279236,0.46016474011888303,-2.8211253484067007,0.00478554996971381,0.0441169738325462,chr2,115861263.0,116065058.0,-,203795.0,5267.0
Rasa1,1603.4734246219598,-0.354166992589437,0.125548222200408,-2.8209638207707406,0.00478796023936414,0.0441169738325462,chr13,85214698.0,85289486.0,-,74788.0,5101.0
Zbtb42,40.0464160757668,1.1205312164085,0.39740715357223205,2.8196050482136803,0.00480827898877786,0.0442757206627308,chr12,112678839.0,112682747.0,+,3908.0,3478.0
Cdh2,346.41977371747396,-1.00581632080445,0.35683767301307,-2.81869431641432,0.0048219414890480605,0.0443487734058258,chr18,16588876.0,16809049.0,-,220173.0,4646.0
Mmp2,144.17994452789802,1.15717250821102,0.41053941614938,2.8186635988929503,0.00482240291501093,0.0443487734058258,chr8,92827327.0,92853420.0,+,26093.0,3041.0
Aldh3a1,90.9564477267853,-1.2223720877876298,0.43372056333629,-2.8183401736473703,0.004827263701448621,0.0443649995602026,chr11,61208741.0,61218416.0,+,9675.0,1727.0
Arhgef18,4713.98141297937,0.38770887387550707,0.13771915503574697,2.8152138587756403,0.00487447840331796,0.0447426991085236,chr8,3393007.0,3456600.0,+,63593.0,5300.0
Nrgn,83.96595736730791,0.743075537088792,0.263950730865801,2.81520545387915,0.0048746058981299105,0.0447426991085236,chr9,37544492.0,37552745.0,-,8253.0,1293.0
Gripap1,813.451412224024,-0.9557994082689608,0.339596502456342,-2.81451487678922,0.00488509165156333,0.044787878782244,chrX,7789992.0,7820567.0,+,30575.0,3021.0
Peg12,440.306168177147,-0.6468735563848721,0.229861211626997,-2.8141918847733702,0.00489000297677363,0.044787878782244,chr7,62461870.0,62464510.0,-,2640.0,2640.0
Praf2,1636.55485640547,-1.04215597084497,0.370325584650719,-2.81416141374056,0.004890466541169179,0.044787878782244,chrX,7728570.0,7731063.0,+,2493.0,1206.0
Tle6,503.37440684119696,0.605380143372093,0.21512706018354502,2.81405855151642,0.004892031706742879,0.044787878782244,chr10,81590904.0,81600900.0,-,9996.0,2015.0
Amotl1,918.169120405492,-0.676126733295061,0.240359116571417,-2.8129855981317298,0.00490838494676372,0.0449089013519991,chr9,14541966.0,14615000.0,-,73034.0,8950.0
Marveld2,103.275208835996,1.37077803039302,0.4874835338909779,2.81194734815306,0.00492425631884591,0.0450253634565566,chr13,100595956.0,100616971.0,-,21015.0,3382.0
Gbx2,242.25279897055302,1.1006683554698502,0.391544853273772,2.81109136352318,0.00493737635755964,0.0451165360019863,chr1,89927961.0,89931176.0,-,3215.0,2126.0
Mical2,30.128479634897598,-1.3764808641997701,0.49016707707499296,-2.8081871030868397,0.00498212713481707,0.04549644205714401,chr7,112225835.0,112355194.0,+,129359.0,7370.0
Hsd11b2,30.4830384331912,1.73889762190055,0.6194113137824581,2.8073391350924903,0.00499526219335404,0.0455873354817686,chr8,105518745.0,105523988.0,+,5243.0,1849.0
Gm648,8.77321716254857,-2.53553673934099,0.903364608641879,-2.80677006281321,0.00500409469630293,0.0456388725707374,chrX,56543873.0,56549606.0,-,5733.0,1040.0
Tmem38b,781.531380965332,0.530412556358286,0.189068350599798,2.80540108736133,0.00502540027502981,0.0458040299876762,chr4,53826044.0,53862018.0,+,35974.0,2861.0
Slc38a8,37.0559735287036,1.9385282843966498,0.691217097577184,2.80451437210028,0.00503924409410501,0.0459010104134371,chr8,119479602.0,119501698.0,-,22096.0,2622.0
Clec4a3,21.1834179190232,-2.71703508711631,0.9690282190373092,-2.80387612428416,0.00504923005207627,0.0459627498006028,chr6,122952514.0,122969878.0,+,17364.0,1330.0
Tnfaip8l1,47.419856299727705,1.1101850880034199,0.39607241133078597,2.8029851518141498,0.00506320003194443,0.0460606540048888,chr17,56162490.0,56173955.0,+,11465.0,2365.0
Sh3bgrl2,2135.78531753452,0.44640160201281204,0.15930751484173097,2.80213775512287,0.00507651917643788,0.0461525169796967,chr9,83548337.0,83600291.0,+,51954.0,3500.0
Usp51,24.9740373319648,-1.54853764553242,0.5532172109401889,-2.7991494387903897,0.00512374185822236,0.0465522976186494,chrX,153006468.0,153009459.0,+,2991.0,2247.0
Tmem191c,951.573047721376,0.515246441191364,0.18418591649252802,2.7974258347394705,0.00515115919109043,0.0467717420088363,chr16,17276299.0,17278661.0,+,2362.0,1408.0
Frs3,433.22977798007696,0.47334742786233797,0.169231893466664,2.7970344015301003,0.0051574041553656795,0.04679878830784,chr17,47695206.0,47704286.0,+,9080.0,2135.0
Tax1bp3,245.402166160218,-0.6509057054115649,0.232774021259251,-2.79629875314403,0.00516915927779515,0.0468757684381322,chr11,73177082.0,73182046.0,+,4964.0,1417.0
Fcho1,591.505654475498,0.7883329499990881,0.282015520170075,2.79535306965967,0.00518430617290738,0.046978608758205,chr8,71708386.0,71725681.0,-,17295.0,3403.0
Hs6st1,6421.497289587231,-0.6839718845397471,0.24469676433672802,-2.7951815643893396,0.005187057443849829,0.046978608758205,chr1,36068399.0,36106446.0,+,38047.0,3719.0
Rtca,1972.8263917944,-0.42757200459068,0.153022062402042,-2.7941853473867,0.00520306476561139,0.0470938167793303,chr3,116488963.0,116508175.0,-,19212.0,1560.0
Irak1bp1,117.502231890609,-0.927446418681626,0.33206230392745695,-2.7929891701415097,0.0052223440329757205,0.0472384755710076,chr9,82829805.0,82847688.0,+,17883.0,1893.0
Clpb,3017.9560863039196,0.31941609236645696,0.11438137631168901,2.79255332175798,0.005229384802867111,0.0472723188993564,chr7,101663767.0,101790168.0,+,126401.0,4492.0
Tfdp1,6060.702278553001,-0.36522159417661293,0.13083674178312,-2.7914299087485497,0.005247572167013629,0.0474068184167536,chr8,13338750.0,13378448.0,+,39698.0,2625.0
Fam20b,1425.09823762146,-0.40260773078136497,0.14429423662714,-2.790185805007,0.00526778010509451,0.0475593908921198,chr1,156678570.0,156718910.0,-,40340.0,4238.0
Dalrd3,1512.8896448425303,0.436896397066345,0.156633624748295,2.7892886841406,0.00528239560387632,0.0476613124762846,chr9,108569891.0,108572771.0,+,2880.0,1737.0
Cdh3,2538.7738269259603,0.8329465834241692,0.298656707167361,2.7889766525732305,0.00528748766413269,0.0476710059406498,chr8,106510851.0,106556911.0,+,46060.0,4037.0
Ube2q1,4684.343822503371,-0.31353032509484,0.11242776857370099,-2.7887267449349804,0.0052915691176073,0.0476710059406498,chr3,89773608.0,89783997.0,+,10389.0,3081.0
Stk33,1099.16668428126,-0.8567930981658449,0.307247201989368,-2.7886115564869907,0.00529345131571565,0.0476710059406498,chr7,109279215.0,109439053.0,-,159838.0,2394.0
Ppm1n,191.962206338616,0.860669781251804,0.308730135697731,2.7877737924957997,0.005307158719071421,0.0477644284716428,chr7,19276806.0,19280049.0,-,3243.0,1631.0
Fam63b,166.493824282526,0.639162262367615,0.22930311876080497,2.78741198908136,0.00531308841320502,0.047787778270183004,chr9,70599013.0,70657174.0,-,58161.0,8081.0
Col9a2,2867.4929762229804,-0.8077515699657529,0.289858559004468,-2.78670939626558,0.00532462049241896,0.0478376162562874,chr4,121039565.0,121055325.0,+,15760.0,2746.0
Dgkk,29.997592817968197,-1.4665503153685802,0.526273857074579,-2.78666761735185,0.00532530694645299,0.0478376162562874,chrX,6873483.0,6948363.0,+,74880.0,6827.0
Rgs10,106.10108648050699,0.937098902298778,0.336526951908779,2.78461768658813,0.00535908693716675,0.0481109007742639,chr7,128373624.0,128418172.0,-,44548.0,875.0
Kcnn1,92.236642233345,0.910780139293495,0.32712612291719395,2.784186512442,0.00536621666622613,0.0481447416366237,chr8,70842048.0,70857008.0,-,14960.0,4042.0
2610507I01Rik,233.47880029412002,0.631946395249941,0.227004468947048,2.78385001925822,0.0053717867367740705,0.0481645559227152,chr11,59197792.0,59202431.0,-,4639.0,2905.0
Miat,79.3342417549581,0.8984639371787819,0.3228083952217489,2.7832731443108703,0.00538134806559229,0.0482201094958139,chr5,112213227.0,112228948.0,-,15721.0,8760.0
Mib1,882.532363478174,-0.9003175026703009,0.32364125250022996,-2.7818379014265497,0.00540520299735314,0.0484035928412973,chr18,10725624.0,10812217.0,+,86593.0,3793.0
Carhsp1,1593.24425711315,0.5425150337632759,0.195081875469273,2.78096072460984,0.00541982937199854,0.0485042568657059,chr16,8658586.0,8672153.0,-,13567.0,2849.0
Magea6,26.8925879112497,-2.13076784560144,0.766790339104561,-2.77881415158373,0.00545577296191991,0.0487954525582949,chrX,154924011.0,154926115.0,-,2104.0,1201.0
Pax2,33.4965303854806,-1.4167948157443202,0.50995108457784,-2.7782955240054203,0.0054644894052473,0.0487956181635577,chr19,44757393.0,44837869.0,+,80476.0,3027.0
Map9,411.342707881967,-1.25380849252195,0.451297767288791,-2.77822888434461,0.00546561031218004,0.0487956181635577,chr3,82358071.0,82395268.0,+,37197.0,6218.0
Erbb3,1535.19028897442,-0.7267621847690791,0.26159413211607196,-2.77820522536265,0.00546600831606016,0.0487956181635577,chr10,128569367.0,128589501.0,-,20134.0,4020.0
Kdelr2,2857.41286589526,-0.30649148211713106,0.11033332743817098,-2.77786856640289,0.00547167460621968,0.0488157868978304,chr5,143403819.0,143421904.0,+,18085.0,1850.0
Scarf1,101.395558823244,0.9519447282649308,0.342830511796467,2.7767211362741397,0.0054910267987110396,0.0489579539339962,chr11,75513540.0,75526580.0,+,13040.0,2884.0
Snx5,16714.3572100148,0.304360661373125,0.109643027049769,2.7759235544908,0.0055045149325154705,0.0490476927568916,chr2,144250123.0,144270902.0,-,20779.0,2620.0
Hmgxb4,2465.5041068783,0.650808213165561,0.23448609119223002,2.7754661688314504,0.005512263396683171,0.049086208792837996,chr8,74993702.0,75031972.0,+,38270.0,3844.0
Zmat1,15.3305945205591,-2.33953222245677,0.843285886746201,-2.7743049649316402,0.00553197932118822,0.0492311799465744,chrX,134971372.0,135009209.0,-,37837.0,3503.0
Sec14l4,154.612362174173,1.07203607988736,0.38655016525078006,2.77334270234204,0.00554836564300361,0.0493183649647789,chr11,4031781.0,4048009.0,+,16228.0,2942.0
M1ap,476.99304318935305,-0.6690377534762779,0.241240262535344,-2.77332542439203,0.0055486602682316795,0.0493183649647789,chr6,82946921.0,83030309.0,+,83388.0,2051.0
Acsl6,270.715357666464,1.3956575746104398,0.503444844046323,2.77221544944857,0.00556761727784111,0.0494561812504075,chr11,54303823.0,54361539.0,+,57716.0,3074.0
Jph1,52.05494755473251,1.15305762547275,0.41627843968344896,2.76991915879566,0.005607020730884421,0.0497753364511227,chr1,16994939.0,17097889.0,-,102950.0,4807.0
Serpina3i,66.204526889664,-0.9424970255982529,0.340505330456428,-2.7679361857122404,0.0056412500331064,0.050033350967178,chr12,104263121.0,104269365.0,+,6244.0,2193.0
Tceal5,42.0819543353931,-2.1621420816038897,0.7811957849307379,-2.76773393214813,0.00564475182700659,0.050033350967178,chrX,136200950.0,136203851.0,-,2901.0,1016.0
Six1,558.678027621972,-1.36419511799202,0.49291103846418893,-2.76762947375367,0.00564656117489718,0.050033350967178,chr12,73041826.0,73046712.0,-,4886.0,2849.0
Chmp2a,2039.3215212196399,0.405534896766589,0.146544824910807,2.7673095724357,0.0056521055142010395,0.0500515252209348,chr7,13032005.0,13034777.0,-,2772.0,927.0
Cdk3-ps,65.7580505049589,1.09716723376844,0.39665184165921097,2.7660711952803303,0.00567361466123899,0.0501935830412804,chr11,116216001.0,116220287.0,+,4286.0,1427.0
St8sia3,12.3293094449928,-1.96198374799196,0.709326099628723,-2.76598273913635,0.0056751538614513,0.0501935830412804,chr18,64254358.0,64276144.0,+,21786.0,6280.0
Afmid,224.952074944933,0.863807431321713,0.312332043730403,2.76567021751803,0.00568059497788024,0.0502107124263221,chr11,117825918.0,117839908.0,+,13990.0,2332.0
Usp43,253.13396174970902,0.9307863262664481,0.33658581586774894,2.76537596769131,0.00568572227601318,0.0502250485639438,chr11,67854522.0,67922153.0,-,67631.0,4462.0
Cox7a1,531.492447042284,0.7005331578880779,0.253375505210019,2.76480221443433,0.00569573192309133,0.0502824688811168,chr7,30184170.0,30186030.0,+,1860.0,366.0
Jmjd1c,3881.85276448954,0.44596744378628406,0.16133596595300698,2.7642159090316003,0.00570597697025407,0.0503162687441875,chr10,67127257.0,67256326.0,+,129069.0,8947.0
Calml4,116.254015558381,0.8102424769781681,0.293159165035651,2.7638313026291903,0.00571270657170046,0.0503162687441875,chr9,62858103.0,62875917.0,+,17814.0,860.0
4931414P19Rik,301.47224667924,0.519315117444171,0.187898987134893,2.76379945077274,0.00571326421631934,0.0503162687441875,chr14,54583662.0,54605908.0,-,22246.0,2585.0
