,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,strand,length,exon_length
Mastl,2103.78345084583,0.30596539416954,0.151341114674829,2.02169380625309,0.0432079941426001,0.18937110907151103,chr2,23116543.0,23156024.0,-,39481.0,4652.0
Hacd3,2917.40062485659,-0.35002729601746396,0.17315259003762398,-2.02149616093763,0.0432284293568585,0.18940345052248395,chr9,64986982.0,65021717.0,-,34735.0,2733.0
Gulo,74.72984485683641,0.8898343598501658,0.44023470352531,2.0212726364472298,0.0432515501464457,0.189447535620316,chr14,65986786.0,66009210.0,-,22424.0,2265.0
Gxylt1,2030.5628542543,-0.315149332847329,0.155972563097909,-2.0205433993509496,0.043327053194073,0.18972096609913,chr15,93239741.0,93275084.0,-,35343.0,6534.0
Zadh2,128.15133979225402,0.5932324168471801,0.29363611009860197,2.02029790085414,0.0433524964236112,0.18977509523757602,chr18,84088157.0,84097514.0,+,9357.0,3321.0
Otud1,306.041070722314,-0.515303675974092,0.255090004953349,-2.0200857186401002,0.0433744969545084,0.1898141258881,chr2,19658061.0,19660590.0,+,2529.0,2529.0
Jam2,11764.469410886799,-0.5672152440279971,0.28089682041457004,-2.01930104865856,0.0434559389673449,0.190070291923147,chr16,84774122.0,84826375.0,+,52253.0,4817.0
Bscl2,1343.18220134027,0.26633486352264396,0.13189665402532302,2.01926929451531,0.0434592374928709,0.190070291923147,chr19,8837466.0,8848683.0,+,11217.0,2276.0
Aup1,3385.94757590844,-0.33224551915052697,0.16457833526807,-2.01876825773791,0.0435113117007946,0.19024068681236497,chr6,83054520.0,83057682.0,+,3162.0,1705.0
Osbpl8,946.203349003042,0.667757206141814,0.330851305267221,2.01830005053927,0.0435600214665969,0.190396273400398,chr10,111164801.0,111297247.0,+,132446.0,7152.0
Mak16,6187.89702954589,-0.431863992682585,0.214017080669478,-2.01789497983829,0.043602200004035,0.190523227547752,chr8,31159467.0,31168724.0,-,9257.0,1857.0
Cacna1s,10.861225077936302,2.1986882645951398,1.0899636586069499,2.0172124522071,0.0436733471506498,0.190776647730947,chr1,136052900.0,136119822.0,+,66922.0,6260.0
1700030K09Rik,591.72389046982,-0.322310920779124,0.159826576910221,-2.01662906764358,0.0437342372514165,0.190983066506814,chr8,72443879.0,72460541.0,+,16662.0,2427.0
Pclo,64.9423506868844,1.29722018673759,0.6433004412009621,2.01650753466894,0.0437469311368402,0.190983066506814,chr5,14514917.0,14863459.0,+,348542.0,22100.0
Ephb2,914.257523847951,0.421125940022371,0.20891400102698499,2.01578610314382,0.0438223473426857,0.19125018740497898,chr4,136653609.0,136836011.0,-,182402.0,4857.0
Pigs,4311.31911809475,0.352816358326358,0.17503675804500698,2.01567009276782,0.0438344849466846,0.19125018740497898,chr11,78328421.0,78342776.0,+,14355.0,2488.0
Ext1,2072.5396280223104,0.23607051721935998,0.11715757288008802,2.01498299611398,0.0439064307525494,0.191460094382287,chr15,53068260.0,53346183.0,-,277923.0,3464.0
Dyx1c1,105.96994774038299,0.6339422806697691,0.314618023769591,2.0149585617321,0.0439089911084214,0.191460094382287,chr9,72958784.0,72973067.0,+,14283.0,1978.0
Kctd21,101.074458855778,0.5679751746028678,0.281967367943436,2.0143294550198,0.0439749554524307,0.191690107796999,chr7,97332322.0,97350216.0,+,17894.0,2973.0
Trappc6a,313.026677158758,0.512533247787835,0.25447120584993205,2.01411097210774,0.0439978838205147,0.19173244235031697,chr7,19508728.0,19516145.0,+,7417.0,768.0
Gli1,1043.02307646045,0.45182947222369396,0.224414541165911,2.01336985507393,0.0440757344546455,0.192014017938,chr10,127329881.0,127341579.0,-,11698.0,3662.0
Pold4,26.0791327086507,1.1886076793376101,0.590584510766227,2.0125954163537196,0.0441572095758847,0.192311209641957,chr19,4231892.0,4233634.0,+,1742.0,967.0
Zfp956,423.35488885371495,0.347418576852092,0.172689759911105,2.01180763139014,0.0442402191874943,0.19261490388744898,chr6,47953389.0,47965299.0,+,11910.0,2760.0
Spata31d1a,94.26471043314659,0.704192751523054,0.35005993669514096,2.01163480223194,0.0442584479573227,0.192636455000564,chr13,59700082.0,59706197.0,-,6115.0,4277.0
Pdgfa,2465.42946104328,0.504340826956343,0.250760403342326,2.01124587548155,0.0442994923230137,0.19275726908517105,chr5,138976971.0,138994953.0,-,17982.0,1018.0
Zfp950,300.847745907877,-0.758584515065698,0.37721625258346103,-2.01100697509808,0.0443247199717428,0.19280920918442998,chr19,61053839.0,61140840.0,-,87001.0,10561.0
Pear1,150.01794860834698,0.466840451523462,0.23217481909764104,2.01072818033351,0.0443541757574631,0.192879504710287,chr3,87749096.0,87768953.0,-,19857.0,4713.0
Tsku,474.98947529228894,-0.712918279983213,0.35463098347170396,-2.01031019062128,0.0443983689955203,0.193013826496258,chr7,98350667.0,98361328.0,-,10661.0,2800.0
Hoxa10,13.058921045976698,-1.59514623202079,0.793632387222313,-2.00993086686363,0.0444385063116266,0.193111545689155,chr6,52231196.0,52240854.0,-,9658.0,3142.0
Bok,391.53193186297796,0.324486247452779,0.16145464466466503,2.00976718958271,0.044455834919716,0.193111545689155,chr1,93685693.0,93695762.0,+,10069.0,1432.0
Apoc1,1380.53877397555,0.370644996624339,0.18442614363202603,2.00972047305757,0.0444607818709435,0.193111545689155,chr7,19689479.0,19692659.0,-,3180.0,554.0
Rheb,2845.20959852409,-0.271943922664534,0.135350220708809,-2.00918713867184,0.0445172911568634,0.193299114879562,chr5,24802822.0,24842361.0,-,39539.0,1521.0
1700001C19Rik,11.538411733986402,1.9515744513599802,0.971457200632336,2.00891449472985,0.0445462024639378,0.19332211455085502,chr17,47412733.0,47437375.0,-,24642.0,1801.0
Atp8b3,75.972324451982,0.7372623006408661,0.367000593186448,2.00888585557766,0.0445492402938932,0.19332211455085502,chr10,80519584.0,80539124.0,-,19540.0,4411.0
Shc2,240.298983429637,0.742788079065001,0.36993243676635207,2.00790199842395,0.0446537067895439,0.193717501314567,chr10,79617937.0,79637918.0,-,19981.0,3957.0
Lrguk,56.400672245717494,0.7560478736931621,0.37659743893291997,2.00757571754977,0.0446883970714556,0.193793268638777,chr6,34029447.0,34134034.0,+,104587.0,3058.0
Asrgl1,1622.8179922385098,0.32826722534368397,0.163523663095605,2.00746007721073,0.0447006974426941,0.193793268638777,chr19,9111718.0,9135566.0,-,23848.0,2274.0
Adpgk,3909.6901897811103,0.32073440032456296,0.159779140076699,2.0073609118849998,0.0447112476827728,0.193793268638777,chr9,59291571.0,59316200.0,+,24629.0,2471.0
Stk38l,1728.66423848432,-0.245236434810648,0.12218171319906698,-2.00714516427751,0.0447342084161952,0.193834874998131,chr6,146724929.0,146778814.0,+,53885.0,4617.0
Tnfaip2,40.8146654527454,-1.1935774275113102,0.594799233169381,-2.0066895869238897,0.0447827254777588,0.193968495531412,chr12,111442660.0,111455018.0,+,12358.0,3570.0
Zfyve21,907.676517853579,0.45271636156117206,0.225613145138414,2.00660454107597,0.0447917874150569,0.193968495531412,chr12,111814169.0,111828388.0,+,14219.0,1310.0
Casc4,3256.71925107176,-0.339923407743811,0.169474598627735,-2.00574841596457,0.0448830967686987,0.194268321099424,chr2,121866969.0,121936207.0,+,69238.0,4354.0
Aaas,5627.52385743949,0.330295352874145,0.16467799054150303,2.0057042947151,0.0448878067364218,0.194268321099424,chr15,102338246.0,102350759.0,-,12513.0,1816.0
Kcna7,50.2655902007597,0.7575801259009699,0.377838374326141,2.0050375435054297,0.0449590335554369,0.194518550488733,chr7,45405959.0,45411382.0,+,5423.0,3494.0
Abhd11,1894.9164981544,0.24937842202904897,0.12444985937040402,2.00384655547753,0.0450865000290527,0.195011883101213,chr5,135009151.0,135012175.0,+,3024.0,1699.0
Asf1b,2223.7765425512803,-0.22905996736507997,0.11431734589190799,-2.00372013169083,0.0451000485102915,0.195012340905752,chr8,83955693.0,83970195.0,+,14502.0,1599.0
Tmem189,1776.5063423180602,-0.29099176240735697,0.145252281250047,-2.00335416354959,0.0451392876376951,0.19510764452182003,chr2,167643224.0,167661544.0,-,18320.0,1700.0
Cnot6l,1037.2573669928802,-0.43293669031861404,0.216115672757483,-2.00326373739881,0.0451489875687427,0.19510764452182003,chr5,96070332.0,96161990.0,-,91658.0,8814.0
Plbd1,35.7380371195799,-1.26002816598574,0.6291339993809859,-2.00279776204353,0.045199000186537996,0.19526560324779801,chr6,136612070.0,136661893.0,-,49823.0,1974.0
Ap1s3,179.61108903225102,0.541915058391081,0.270761989751418,2.0014443640653,0.0453445237805114,0.19583596501455103,chr1,79606875.0,79671972.0,-,65097.0,2876.0
Mrps2,7612.1352264854795,-0.236445307749504,0.118177119301714,-2.00077061572167,0.0454171154213259,0.196091099231302,chr2,28468065.0,28471177.0,+,3112.0,2079.0
Tnfaip8l1,75.1995605458983,1.00717804296582,0.504058550212252,1.99813700718243,0.0457018085886822,0.197261570126752,chr17,56162490.0,56173955.0,+,11465.0,2365.0
Klf12,361.975047292528,0.993794333754631,0.49741512279404,1.99791740985351,0.0457256148311907,0.19729907160921997,chr14,99870639.0,100149796.0,-,279157.0,5734.0
Ap1m2,333.029905889938,0.8273696738582941,0.41415548983371003,1.9977271680993403,0.0457462471218526,0.19729907160921997,chr9,21295456.0,21312333.0,-,16877.0,1738.0
Rab14,5139.61871096013,-0.22520341750100198,0.112732444052939,-1.99768060909995,0.0457512977799281,0.19729907160921997,chr2,35180204.0,35201120.0,-,20916.0,3081.0
Ppfia3,881.6619762096519,0.32111455397024397,0.16077177090813,1.9973316967052501,0.0457891622845493,0.19739829258663,chr7,45339125.0,45367019.0,-,27894.0,4866.0
Wac,4037.56373409099,-0.28965759033995303,0.145030541753538,-1.99721787450944,0.0458015201521057,0.19739829258663,chr18,7868831.0,7929028.0,+,60197.0,5468.0
Krt14,9.29429335397575,1.9473087730006498,0.9750793527735029,1.99707723013696,0.045816794029360994,0.197405474007704,chr11,100203161.0,100207510.0,-,4349.0,1660.0
Slc25a23,1824.9898100807502,0.40872832874684795,0.20471846234591198,1.99653868079676,0.0458753197774455,0.19759895012215,chr17,57043710.0,57059863.0,-,16153.0,3362.0
Slc7a8,438.82220285733706,0.478624173762046,0.23976644332869396,1.9962100080281202,0.0459110685534487,0.19766657555829398,chr14,54722214.0,54781886.0,-,59672.0,4034.0
Slc27a4,1763.3130970907898,-0.33116223380493,0.165901431908514,-1.99613849015812,0.0459188504507713,0.19766657555829398,chr2,29802679.0,29817522.0,+,14843.0,4008.0
Cog4,3914.5393157533204,0.30101764987034,0.150809039450144,1.99601861379041,0.0459318967537747,0.19766657555829398,chr8,110847023.0,110882234.0,+,35211.0,2754.0
Gm14295,121.331825809363,-0.618390189902677,0.309917554428564,-1.99533773116817,0.0460060573492879,0.19787246622601898,chr2,176798599.0,176808704.0,+,10105.0,1311.0
Kcnf1,98.4272643052899,-0.970846456338955,0.48655961109570206,-1.9953289056456398,0.0460070192721006,0.19787246622601898,chr12,17172099.0,17176888.0,-,4789.0,4789.0
Dock4,518.964374937496,0.615009113059135,0.308264559224153,1.9950691529607099,0.0460353381611339,0.19793558112139,chr12,40446052.0,40846488.0,+,400436.0,8065.0
Limk1,2248.2329234306603,0.34549408535536696,0.173188090571097,1.99490671798553,0.0460530546891166,0.197953085740745,chr5,134656038.0,134688590.0,-,32552.0,4013.0
Pdxk,3606.6148741612105,-0.31017586764006605,0.15549704008569198,-1.9947380829187,0.0460714535261603,0.19797351193839102,chr10,78436746.0,78464948.0,-,28202.0,5094.0
Uqcrc2,8953.53360341364,-0.213664541395253,0.10712573754208099,-1.9945210767983899,0.0460951389689253,0.197975277048572,chr7,120635188.0,120659523.0,+,24335.0,1882.0
Slc7a7,2525.02335566707,0.659671031919834,0.330747674510427,1.99448426325681,0.0460991580526696,0.197975277048572,chr14,54369441.0,54417702.0,-,48261.0,2506.0
Cthrc1,43.103186065941706,0.9020364725979321,0.45232352883159294,1.99422850040104,0.0461270888698347,0.198036602022697,chr15,39076931.0,39087119.0,+,10188.0,1164.0
Wdr41,975.865668750777,-0.334627956460602,0.1678484280486,-1.99363175664483,0.0461923122381827,0.19820187034046602,chr13,94976343.0,95023316.0,+,46973.0,3069.0
Slc25a40,1364.69482083466,0.489605203168405,0.24558524435862,1.9936263045733003,0.0461929085008008,0.19820187034046602,chr5,8422837.0,8454839.0,+,32002.0,2838.0
Fbxl21,33.4641901802827,1.2670085482498001,0.63564614615739,1.9932608038436601,0.0462328960580699,0.19831479098593105,chr13,56522507.0,56537786.0,+,15279.0,1965.0
Ak4,8132.0288947645095,-0.48250696860883,0.242146560978738,-1.99262366832126,0.0463026714714174,0.198516475443439,chr4,101419288.0,101467771.0,+,48483.0,5162.0
Klf13,2687.49869447961,-0.22330799235945803,0.11206968568200099,-1.99258158886157,0.0463072828910593,0.198516475443439,chr7,63886350.0,63938915.0,-,52565.0,6396.0
Timm21,430.602749482624,0.577715126094873,0.28996974588375607,1.9923289732662999,0.0463349747530412,0.19857650775254604,chr18,84947293.0,84951524.0,-,4231.0,1315.0
Nat2,31.5545894334738,-0.996149733098373,0.500070910818771,-1.9920169550901698,0.0463691976028058,0.19866448600824102,chr8,67494874.0,67502578.0,+,7704.0,1499.0
Nfkb1,1217.62379062039,-0.39129912599621003,0.196456463636073,-1.99178545085223,0.046394603253881,0.198679765071952,chr3,135584654.0,135691547.0,-,106893.0,4118.0
Fmn1,102.328431186667,-0.7189077954885059,0.360945527034387,-1.99173487865391,0.0464001546883418,0.198679765071952,chr2,113327735.0,113716767.0,+,389032.0,14909.0
Zfp78,250.893764634534,0.5015676707441311,0.251877355144063,1.9913170457791103,0.0464460426298982,0.19881756873175896,chr7,6363307.0,6382605.0,+,19298.0,4990.0
Fh1,3752.77717529841,-0.25335090940085103,0.12724558518636,-1.9910388956112,0.0464766112789081,0.19888973446109698,chr1,175601377.0,175625635.0,-,24258.0,1632.0
Zcchc7,1117.77106364811,-0.30822046093794103,0.15482896532484,-1.99071575716647,0.0465121453948952,0.198983100337288,chr4,44756558.0,44932214.0,+,175656.0,2523.0
Dhx57,1392.78860669199,0.33065075773687896,0.166136064833469,1.9902406986003602,0.0465644270204167,0.199148037377708,chr17,80238303.0,80290476.0,-,52173.0,5077.0
Gm10451,222.14345366234403,-0.614919043849268,0.309147413251023,-1.9890803464364197,0.046692335261913,0.199636223885815,chr12,76444496.0,76448698.0,+,4202.0,893.0
Anapc2,4422.936299237929,0.219970585894988,0.11064270217151198,1.98811653708531,0.0467988028271415,0.20003247867216897,chr2,25272465.0,25285916.0,+,13451.0,3017.0
Rsad1,395.520754454919,0.695073487032322,0.349708388799498,1.9875802505579498,0.0468581323268885,0.200213099147478,chr11,94539797.0,94549207.0,-,9410.0,4151.0
4930405A21Rik,12.1541789900735,1.69084587150474,0.8507464270223671,1.98748512811596,0.0468686623495441,0.200213099147478,chr2,156714538.0,156720909.0,-,6371.0,995.0
Zbtb26,759.228336864662,-0.489017343545954,0.24611758581336698,-1.9869256474699,0.0469306369725458,0.200383210000621,chr2,37432167.0,37443121.0,-,10954.0,5267.0
Pramel6,906.928801119046,-2.13250880458001,1.07329723422688,-1.9868762692900401,0.0469361099870483,0.200383210000621,chr2,87508457.0,87510865.0,+,2408.0,1540.0
Nfic,1663.26047688748,0.465775478663344,0.234532302419828,1.98597580741597,0.0470360102551195,0.20075063276581898,chr10,81396190.0,81427173.0,-,30983.0,6295.0
Rab11fip2,142.087716111808,-0.5863827515258541,0.29530126791157396,-1.98571023982681,0.0470655073500084,0.200817445625462,chr19,59902883.0,59943654.0,-,40771.0,6080.0
Sh3rf1,827.598072647944,0.316117584313644,0.159230763246259,1.98527958962773,0.0471133735586639,0.20083166858172,chr8,61224170.0,61396072.0,+,171902.0,5181.0
Wdr36,6694.4031393940795,-0.23009420127154198,0.115902199484422,-1.98524447590375,0.0471172782081881,0.20083166858172,chr18,32837224.0,32866420.0,+,29196.0,3551.0
E2f5,1195.2998397460801,-0.43321855147593796,0.21822061475114002,-1.98523201838646,0.047118663550738,0.20083166858172,chr3,14578670.0,14606309.0,+,27639.0,1749.0
Skiv2l,2638.56198949021,0.375579686145441,0.189191554520663,1.98518209281071,0.0471242158855846,0.20083166858172,chr17,34839225.0,34850204.0,-,10979.0,3963.0
Tspyl5,52.25537335307429,-0.778994065594338,0.3924404349840271,-1.98499949584972,0.047144527589056,0.200859225178983,chr15,33683874.0,33687883.0,-,4009.0,4009.0
Slc25a34,31.045362338593996,1.59780804494803,0.8050562614635269,1.9847160023864,0.0471760773995016,0.20093463148401897,chr4,141618824.0,141623834.0,-,5010.0,2682.0
Gm9079,24.335449710738395,-1.22601471507203,0.6178144148960071,-1.9844385069558501,0.0472069768896421,0.201007224460827,chr10,122078111.0,122079879.0,-,1768.0,1768.0
Crtc2,2128.4751176632603,-0.5393821101162221,0.271855036732784,-1.9840798853633201,0.0472469350996072,0.20111833553110398,chr3,90254280.0,90264125.0,+,9845.0,2629.0
Prdx5,1591.1769743426598,0.289711247725074,0.146043367185121,1.98373437499454,0.0472854593361972,0.201223279140573,chr19,6906818.0,6909645.0,-,2827.0,688.0
Ufsp1,189.231207350266,0.575267207311078,0.290077373393781,1.98315091101625,0.0473505752548769,0.201401379613065,chr5,137294668.0,137295664.0,+,996.0,996.0
Arhgef5,112.22199557608499,0.8119536719763321,0.409434387334597,1.98311059621084,0.0473550772634015,0.201401379613065,chr6,43265643.0,43289320.0,+,23677.0,5407.0
Syt9,1917.55565590745,-0.315170361115078,0.15895180192890804,-1.98280458158027,0.0473892620658427,0.20148769776939604,chr7,107370789.0,107548655.0,+,177866.0,3816.0
Fgf3,219.312968958236,-0.6326192461062121,0.319099569920138,-1.98251362815857,0.0474217836268866,0.20156689571498498,chr7,144838611.0,144843348.0,+,4737.0,1194.0
Cln3,1472.4859359651502,0.24138122010079802,0.12179726169429698,1.9818279716883,0.0474984976785714,0.201833832988587,chr7,126571399.0,126584280.0,-,12881.0,2627.0
Fam57a,143.841548109912,0.642278355109575,0.324160627708722,1.98135831501012,0.0475511049808767,0.201998207893874,chr11,76202055.0,76208257.0,+,6202.0,930.0
Gpr21,20.817799347146,1.3130535634097,0.6627992404653531,1.98107282453704,0.0475831073440619,0.202074981920464,chr2,37516625.0,37519281.0,+,2656.0,2297.0
Ccdc127,1875.40689636912,-0.317910853176225,0.160530654514886,-1.98037473987092,0.0476614361752475,0.20234839174548302,chr13,74350316.0,74365783.0,+,15467.0,8615.0
Slc25a19,1732.7600745511802,0.274297796080269,0.13854668411885598,1.97982216481598,0.04772351488017,0.20255267125998397,chr11,115614180.0,115628295.0,-,14115.0,2792.0
Arrdc3,2098.7409867514302,0.47147445845813496,0.23821231955680802,1.9792194599142001,0.0477913028716013,0.20277487705037303,chr13,80883421.0,80896043.0,+,12622.0,4090.0
2410127L17Rik,2177.26106593593,-0.257659534649401,0.130189715426116,-1.97910820993864,0.0478038243270335,0.20277487705037303,chr19,18670779.0,18704792.0,+,34013.0,2094.0
Sypl2,46.10167195851211,-1.07728573949713,0.544535645900542,-1.97835669272952,0.0478884816630384,0.20307459908965197,chr3,108212265.0,108226599.0,-,14334.0,3247.0
Ift88,686.477610317626,0.289963974699279,0.146616645754006,1.97770159866965,0.0479623798191854,0.203293866483472,chr14,57424070.0,57517936.0,+,93866.0,3079.0
Cep131,1509.88446152379,0.548552966131877,0.27737617557482397,1.9776499008794701,0.0479682156871113,0.203293866483472,chr11,120064429.0,120086827.0,-,22398.0,3578.0
Lrrc4,49.265639386127205,0.7543293769831221,0.381482892780568,1.97736095447147,0.0480008441835588,0.20337273556392801,chr6,28828125.0,28831747.0,-,3622.0,3622.0
Mpnd,3209.0325652735496,0.36832266513199396,0.18642365026951604,1.97572928434511,0.0481854463489009,0.20408181942199397,chr17,56009200.0,56016783.0,+,7583.0,1694.0
Ispd,45.7410296553865,-0.8322123093070641,0.42123827840463707,-1.9756331557970401,0.0481963406176158,0.20408181942199397,chr12,36381449.0,36689503.0,+,308054.0,5048.0
Ncbp1,6924.40880236869,-0.33761615834690994,0.170945958755753,-1.9749876557730999,0.0482695488841578,0.204332169729349,chr4,46138510.0,46172402.0,+,33892.0,3111.0
Gorasp2,5138.1718436292995,-0.33281019554646896,0.16858447661647502,-1.97414496415113,0.0483652618484904,0.2046776119125,chr2,70661508.0,70691725.0,+,30217.0,2484.0
Snrpa1,5613.26253066494,-0.417649827945818,0.211670207074374,-1.9731157904478702,0.0484823716385594,0.205113375724871,chr7,66060335.0,66074587.0,+,14252.0,1250.0
Clec4a1,28.6634887604174,-1.40093675601922,0.710175009642908,-1.9726641137705503,0.0485338431201404,0.20527127176206303,chr6,122921847.0,122934619.0,+,12772.0,1558.0
Aoc3,167.36666908083998,-0.7405881226114692,0.37549824804292103,-1.97228116634732,0.0485775183976827,0.205396111744443,chr11,101330605.0,101339430.0,+,8825.0,4396.0
Ppp1r3g,10.9838704480912,-1.61674128123447,0.820039070740666,-1.97154177028933,0.0486619401425338,0.205650265110565,chr13,35967905.0,35970388.0,+,2483.0,2308.0
Plcd1,1433.8228121356601,0.894966026238835,0.453950347976677,1.9715064218539098,0.0486659791910506,0.205650265110565,chr9,119071527.0,119093502.0,-,21975.0,2908.0
BC052040,1920.62887920107,-0.261050684391863,0.132468394972471,-1.97066390399093,0.0487623318737058,0.205997422391337,chr2,115581715.0,115778768.0,+,197053.0,2770.0
B4galt4,273.37669108973,-0.710690463950164,0.36078065258180997,-1.96986855826203,0.0488534367301521,0.20632221445249396,chr16,38742258.0,38769054.0,+,26796.0,2381.0
Larp7,5499.166118130661,-0.37971703222248293,0.192888780197262,-1.9685801933847902,0.0490013188814491,0.20688653463713103,chr3,127536713.0,127553349.0,-,16636.0,2121.0
Cyp51,3757.9483423820793,-0.24374094929138898,0.123908177877073,-1.96710946337376,0.0491705924973316,0.20749742913576397,chr5,4080673.0,4104697.0,-,24024.0,4353.0
Zpr1,4069.1406430263105,-0.328920852204649,0.167213210979298,-1.96707455277186,0.0491746164864379,0.20749742913576397,chr9,46273063.0,46282642.0,+,9579.0,2983.0
9130011E15Rik,1906.4491644192499,0.38449422775192404,0.195512702893374,1.96659461028277,0.0492299653330958,0.207591378733557,chr19,45818143.0,45998488.0,-,180345.0,2896.0
Dhfr,4054.7330003736206,-0.254264303288815,0.129299824981256,-1.9664705913227298,0.0492442761813901,0.207591378733557,chr13,92354782.0,92389053.0,+,34271.0,5290.0
Kif26a,343.72912395480006,-0.648482752198873,0.32978841726905606,-1.9663600000536499,0.0492570405199906,0.207591378733557,chr12,112146207.0,112181747.0,+,35540.0,6918.0
Tfcp2l1,33806.4490025113,-0.388526294802249,0.19759102450037397,-1.96631550337204,0.0492621770676205,0.207591378733557,chr1,118627944.0,118685168.0,+,57224.0,9270.0
Adprh,7255.04105001098,-0.404368684576895,0.20565358048585103,-1.9662613391976203,0.0492684302047036,0.207591378733557,chr16,38445398.0,38452689.0,-,7291.0,1583.0
Ccdc34,1427.1757969407502,-0.25778817361711603,0.131168938990455,-1.96531416356028,0.0493778872898291,0.207992163447605,chr2,110017816.0,110045325.0,+,27509.0,2079.0
Rab12,1257.31213599001,-0.47974072228219106,0.24419669242836103,-1.96456683139937,0.0494643940774771,0.20826726702433,chr17,66494511.0,66519670.0,-,25159.0,2010.0
Rdx,8399.7492065597,-0.24085272720919298,0.12260405082582099,-1.9644760967267099,0.0494749056407935,0.20826726702433,chr9,52047149.0,52088738.0,+,41589.0,4842.0
Ubash3b,35.7290597865419,1.11088166090343,0.565513171863828,1.9643780484231101,0.049486266590809,0.20826726702433,chr9,41013640.0,41157494.0,-,143854.0,3243.0
Kdelc2,231.217189841095,-0.6610254652795949,0.336588205908946,-1.96389966634308,0.0495417285681418,0.20844021355511397,chr9,53384022.0,53401867.0,+,17845.0,3644.0
Nid1,13909.91132689,0.285264381105355,0.145325642566357,1.96293218504161,0.0496540543940915,0.20885223748770199,chr13,13437601.0,13512275.0,+,74674.0,6046.0
Cit,2697.21549490208,0.424289027138163,0.216181147180437,1.96265508196248,0.0496862657415628,0.208904182023989,chr5,115845655.0,116006341.0,+,160686.0,6896.0
Mroh6,87.92370388128721,1.41439347369456,0.720681329041995,1.9625782113361,0.049695204533314004,0.208904182023989,chr15,75882933.0,75888723.0,-,5790.0,3372.0
Platr26,183.484113861531,0.508362536657057,0.25905915735081897,1.96234150475766,0.0497227380930652,0.20895937471497603,chr2,71719416.0,71730966.0,+,11550.0,641.0
Plekha6,481.878117567005,0.6085534622159481,0.31014695472188597,1.96214553440206,0.049745542920375,0.208994668736137,chr1,133246096.0,133303435.0,+,57339.0,7457.0
Nr6a1,3752.40222072974,0.306864617925409,0.156403653830347,1.9620041502244498,0.0497620010680737,0.209003285898826,chr2,38723373.0,38926461.0,-,203088.0,6308.0
Tmem144,159.40690137150298,-0.727280618717525,0.370714608446635,-1.96183425780001,0.0497817838232719,0.20902585757574696,chr3,79813152.0,79842662.0,-,29510.0,2292.0
Abtb2,223.890275318139,0.480496628420382,0.24503939339443104,1.96089543711424,0.0498912217180615,0.20942475505321698,chr2,103566309.0,103718423.0,+,152114.0,4558.0
Tekt5,48.1526549424328,0.7495355696529069,0.382336192549969,1.96040967153521,0.0499479263339166,0.209602131132811,chr16,10357951.0,10395465.0,-,37514.0,1778.0
Rsrc2,6013.81864523552,0.21272935095176898,0.108551160193052,1.95971512946929,0.0500290957987812,0.209882039546824,chr5,123728425.0,123749414.0,-,20989.0,2176.0
Eya1,256.269005283225,0.5475740389685341,0.279491891246464,1.95917683524374,0.0500920809939258,0.21002861981349,chr1,14168957.0,14310199.0,-,141242.0,4345.0
Nop14,7715.587923380809,-0.39840335847819297,0.203353231053738,-1.95916905973779,0.0500929912838406,0.21002861981349,chr5,34638535.0,34660148.0,-,21613.0,2702.0
Pde4dip,1267.7230588428,-0.34594441680755494,0.176720307260064,-1.95758157153075,0.0502791315127872,0.21074815396012803,chr3,97689828.0,97888707.0,-,198879.0,12941.0
Kat2b,3701.19348812384,-0.31367488741500105,0.160353016826803,-1.9561520800933998,0.0504472415961725,0.21139171976767,chr17,53566970.0,53672721.0,+,105751.0,4708.0
Rnf34,2809.5439321058097,0.31396856699562503,0.16054287174967902,1.9556680628285301,0.0505042692980943,0.211569573984249,chr5,122850187.0,122868945.0,+,18758.0,1954.0
Fzd6,146.637599231189,-0.502509043388402,0.257046248557471,-1.95493630507527,0.050590588745227996,0.21186999738078,chr15,39006279.0,39038190.0,+,31911.0,4138.0
Nfam1,190.319673293856,0.5874347894362271,0.300685431740531,1.9536523137680302,0.050742349368301,0.21244423153995498,chr15,82996735.0,83033397.0,-,36662.0,4298.0
Agap3,2438.72334956913,-0.31331907493936895,0.16041765887041598,-1.9531457892205302,0.0508023225528259,0.21262448023213604,chr5,24452176.0,24502047.0,+,49871.0,4126.0
Btbd9,989.820404108301,0.350862939121589,0.179649534136823,1.95304118548043,0.0508147151695606,0.21262448023213604,chr17,30215523.0,30576287.0,-,360764.0,6857.0
Snap91,113.241720227377,-0.9051978330064921,0.46364331488481203,-1.9523582114656002,0.0508956907359,0.212837835715589,chr9,86765926.0,86880449.0,-,114523.0,4501.0
Cyyr1,23.3672929250835,1.62043293040077,0.830020173494772,1.9522813807982502,0.0509048067825591,0.212837835715589,chr16,85456243.0,85550373.0,-,94130.0,2034.0
Slc22a18,205.593025108028,1.07010020455808,0.548139681389416,1.95223998716095,0.0509097187518505,0.212837835715589,chr7,143473754.0,143499332.0,+,25578.0,1627.0
St6gal1,555.826337572651,0.580807124808561,0.29754941891659803,1.95196860717566,0.0509419318473036,0.212911151054115,chr16,23224739.0,23360350.0,+,135611.0,4836.0
Igsf1,21.6443505738613,-1.64823304579037,0.8445393550382191,-1.9516355702758,0.0509814870114306,0.21301510140403895,chrX,49782536.0,49797745.0,-,15209.0,5582.0
