,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,strand,length,exon_length
Dock7,1641.18209679814,-0.249085244203195,0.117229797835306,-2.1247605028981598,0.0336066020929493,0.573099820797848,chr4,98936658.0,99120915.0,-,184257.0,7139.0
Cdkn2b,47.6619380911949,0.907538001902207,0.427282493831897,2.12397656118169,0.0336721035628551,0.573538887959044,chr4,89306288.0,89311032.0,-,4744.0,1393.0
Raver2,534.857356704818,0.506597128450902,0.23880228223820002,2.1214082365661104,0.0338874627270652,0.5765264442964261,chr4,101069037.0,101152370.0,+,83333.0,3990.0
Ppm1e,241.169633896263,0.7612370736376491,0.359446231601073,2.1178051310953703,0.0341915746110031,0.581015131817364,chr11,87226905.0,87358994.0,-,132089.0,6315.0
Glipr2,1997.1457659851199,0.684824258325238,0.32348444575836605,2.1170237620537202,0.0342578311611056,0.5814561531309069,chr4,43957701.0,43979118.0,+,21417.0,2019.0
Fam107a,21.6863580899198,-1.2192784700285801,0.5766973086213879,-2.11424338522283,0.0344944850776556,0.5847848839193149,chr14,8296277.0,8309776.0,-,13499.0,3144.0
Irf2bpl,5010.4756816259705,0.490467593313507,0.23204969672440398,2.11363169285248,0.0345467367676782,0.5849832997033959,chr12,86880702.0,86884814.0,-,4112.0,4112.0
9030617O03Rik,202.492326387044,0.836538187590427,0.395929226009178,2.11284778348501,0.0346137983309007,0.58543173331759,chr12,100779122.0,100872610.0,+,93488.0,3229.0
Asxl3,133.898962426294,0.663453161584581,0.314284383302959,2.11099627226796,0.0347726322741481,0.58693150477509,chr18,22345088.0,22530227.0,+,185139.0,11697.0
Psma1,7262.82462358557,-0.271152243282351,0.128455455722887,-2.1108659165656496,0.0347838383990228,0.58693150477509,chr7,114264549.0,114276116.0,-,11567.0,1255.0
Gnptg,1245.4933395861399,0.337583915650182,0.16008419806300597,2.10878974773835,0.0349627339445395,0.58784273209234,chr17,25234317.0,25240116.0,-,5799.0,1233.0
Hyi,50.6562126297855,0.778209331828208,0.369076575755896,2.10853081161918,0.0349851004815083,0.58784273209234,chr4,118359998.0,118362744.0,+,2746.0,927.0
Pcdh19,214.608285393862,-0.826157152296644,0.3918579253533279,-2.1083078811069598,0.0350043666899407,0.58784273209234,chrX,133582860.0,133688993.0,-,106133.0,10294.0
Gpt2,5763.772905886321,0.49954377237485903,0.236974251917723,2.1080086479112397,0.0350302414043523,0.58784273209234,chr8,85492616.0,85527558.0,+,34942.0,3596.0
Spry2,4655.19612988584,0.37893368959244295,0.179770246234234,2.10787768015129,0.0350415713314904,0.58784273209234,chr14,105891946.0,105896819.0,-,4873.0,2087.0
Ankrd26,828.0164251146831,-0.40126288092475304,0.190415871592752,-2.10729745145902,0.0350918041387706,0.588001693739888,chr6,118502563.0,118562256.0,-,59693.0,5704.0
Inpp1,57.411022366439504,-0.7190461639342421,0.341294704423403,-2.10681898844293,0.0351332729009648,0.588013605733433,chr1,52789419.0,52817688.0,-,28269.0,1774.0
Slit2,197.796478808305,-0.45867178716984497,0.21792327578333803,-2.10473977835145,0.0353139658537047,0.5903529378579351,chr5,47983154.0,48306282.0,+,323128.0,8555.0
Loxl1,78.3682460903398,-0.592742994917205,0.281884647260581,-2.10278566313425,0.0354845098311148,0.592517388117469,chr9,58287722.0,58313212.0,-,25490.0,3338.0
Naaa,219.329742225392,0.465398764685803,0.22158997838139802,2.10026991331154,0.0357051043376868,0.595511607259894,chr5,92257659.0,92278181.0,-,20522.0,2424.0
Sfrp4,74.54588279772341,0.9759529355823331,0.4651741660689361,2.09803769592334,0.0359018155491938,0.597228217083562,chr13,19623174.0,19632823.0,+,9649.0,1758.0
Papolb,102.113314562713,-0.678378873677946,0.323457184308406,-2.09727564137556,0.0359691818643599,0.597228217083562,chr5,142527739.0,142530076.0,-,2337.0,2337.0
Usp30,731.195105369177,-0.276163536061526,0.13168025939252698,-2.09722806847082,0.0359733909243694,0.597228217083562,chr5,114100332.0,114122924.0,+,22592.0,2790.0
Gas6,737.959633580893,0.48536546674451897,0.231432172769689,2.0972255539748703,0.0359736134085822,0.597228217083562,chr8,13465373.0,13494535.0,-,29162.0,2593.0
Mex3b,313.234557354821,-0.6229980245744821,0.29730509587578696,-2.09548384207571,0.0361280033246645,0.599101958580385,chr7,82867332.0,82871576.0,+,4244.0,3416.0
AU021092,24.6253498214389,1.05679051333051,0.504600460990434,2.09431143058457,0.0362322467506139,0.600140785156266,chr16,5211818.0,5222299.0,-,10481.0,1372.0
Zfp568,9457.88600111943,0.29382103431240597,0.14036659104685,2.0932405077383303,0.0363276903922552,0.601031639092965,chr7,29983954.0,30028282.0,+,44328.0,7183.0
Loxl2,108.97884971241899,-0.9017034776664259,0.4314787313843279,-2.08979820343278,0.0366359308201164,0.605437083553058,chr14,69609475.0,69695834.0,+,86359.0,5180.0
Cyb5r2,55.1398531548161,0.9682489804173009,0.46349877601548,2.08900008052009,0.0367077159220784,0.6059293107641011,chr7,107748454.0,107758032.0,-,9578.0,2772.0
Tll1,81.02723721392141,-1.06542155790126,0.5101326717424199,-2.0885185696148,0.0367510820988574,0.6059518416459599,chr8,64014769.0,64205993.0,-,191224.0,4928.0
E130006D01Rik,31.9074108564538,-0.960711427618141,0.460124069389015,-2.08793995257375,0.036803251639663,0.606119305257327,chr5,111734283.0,111761728.0,-,27445.0,931.0
Fh1,3243.9350154430394,-0.215672596630757,0.1033522086581,-2.08677298173884,0.0369086605286005,0.607162195491584,chr1,175601377.0,175625635.0,-,24258.0,1632.0
Slc34a3,67.6846459003488,0.665739958311106,0.319326542112524,2.08482500047401,0.0370851884975234,0.6093713148676191,chr2,25228896.0,25234234.0,-,5338.0,2054.0
Slc25a40,1109.16195117075,0.40975430011859,0.196775916615441,2.08233968448167,0.0373114535043046,0.6120310166948261,chr5,8422837.0,8454839.0,+,32002.0,2838.0
Abcg4,56.3535532105068,0.6517652291610601,0.313049459454109,2.08198803568483,0.0373435625708036,0.6120310166948261,chr9,44273189.0,44288244.0,-,15055.0,3626.0
Cass4,62.532706243049,0.760696128506407,0.36542915893349,2.0816514224713503,0.0373743207671825,0.6120310166948261,chr2,172393793.0,172433757.0,+,39964.0,3711.0
Mertk,131.63852207468798,0.6093596959118139,0.292925594353723,2.08025419306986,0.037502223897119,0.613127803410948,chr2,128698996.0,128802188.0,+,103192.0,3555.0
Agbl5,833.950702042483,0.336057608023933,0.161590054655775,2.07969239653898,0.0375537559488196,0.613127803410948,chr5,30888851.0,30906666.0,+,17815.0,4714.0
Gm4737,341.566929551969,-0.41897721530720006,0.20147701646178898,-2.07952858675898,0.0375687931111997,0.613127803410948,chr16,46152990.0,46155077.0,-,2087.0,2087.0
Slc6a8,3853.83789885735,-0.276177083814758,0.132911882937839,-2.07789610462386,0.0377189293928395,0.614882479492085,chrX,73673132.0,73682500.0,+,9368.0,3979.0
Prdm5,569.215767685122,-0.4042607764318039,0.194659142281022,-2.0767623431125,0.0378234993848789,0.6158912253111151,chr6,65778961.0,65936377.0,+,157416.0,2182.0
Acat2,2822.7620111902897,-0.27311513350288197,0.13162728319234301,-2.07491279071519,0.0379946180490422,0.617559757032529,chr17,12943041.0,12960725.0,-,17684.0,2076.0
Ticam1,275.17374992042596,-0.421150720352878,0.20302715883244396,-2.07435656773609,0.0380462078201882,0.617559757032529,chr17,56269461.0,56276767.0,-,7306.0,2830.0
4931428F04Rik,714.775527861378,0.39353119390769503,0.189755443021004,2.0738861960557,0.0380898813466125,0.617559757032529,chr8,105280408.0,105289528.0,-,9120.0,3553.0
Acad11,1654.8059999877898,0.343281644692955,0.1655447746656,2.0736483249705904,0.0381119836581495,0.617559757032529,chr9,104063702.0,104127646.0,+,63944.0,3348.0
Laptm4b,1349.3409089018699,0.5317247963941141,0.2564932092716,2.07305603880948,0.0381670646102146,0.617559757032529,chr15,34238025.0,34284295.0,+,46270.0,1897.0
A230028O05Rik,16.1953360953596,-1.40260810534968,0.676652502731983,-2.07286324913697,0.0381850081046928,0.617559757032529,chr16,25059638.0,25069058.0,+,9420.0,2793.0
Lin7b,57.522994987984504,0.683889824499348,0.329994602388347,2.07242730502157,0.0382256091377312,0.617559757032529,chr7,45367890.0,45370564.0,-,2674.0,716.0
Ptpn21,880.2446974741499,0.291839755891815,0.140910197328483,2.0711045859335,0.0383490233939121,0.6188605822192049,chr12,98676740.0,98737405.0,-,60665.0,5738.0
Akt3,579.1061036508439,-0.36967224954550804,0.17858933103733998,-2.06995707637326,0.0384563642282523,0.619899404157538,chr1,177022114.0,177248767.0,-,226653.0,4735.0
Slc25a53,40.87948711070221,-0.8744868091201871,0.42282864469245396,-2.0681825134062297,0.0386228639479033,0.621888457786162,chrX,136981115.0,137038302.0,-,57187.0,3258.0
Shc1,5100.89520554069,0.27765155657163104,0.134284645575247,2.0676344297013998,0.038674411977486,0.622024238126187,chr3,89418550.0,89430029.0,+,11479.0,3713.0
Rab2a,2018.08280866367,-0.341982554809725,0.16551038010854,-2.06623025447381,0.03880674341232,0.62310129671351,chr4,8535643.0,8607702.0,+,72059.0,2057.0
Gpr89,747.555939075181,-0.294606665812498,0.142606696423502,-2.06586838627549,0.0388409086546306,0.62310129671351,chr3,96871065.0,96905298.0,-,34233.0,1765.0
Ift22,257.26737536995,-0.42386303627964206,0.205205851069453,-2.06555044152315,0.0388709480170624,0.62310129671351,chr5,136908149.0,136913244.0,+,5095.0,911.0
Fam13b,890.649747968701,0.309749267206539,0.15002796170837598,2.0646102478458603,0.0389598928431863,0.623833933461319,chr18,34442350.0,34506823.0,-,64473.0,3344.0
Flrt3,217.247508513115,0.649866074232773,0.314933379695755,2.06350331889425,0.0390648328014922,0.6245249943985389,chr2,140658197.0,140671476.0,-,13279.0,4537.0
Yipf6,852.1138982169009,-0.40749055282604607,0.197547410358341,-2.0627481377097197,0.039136563767643,0.6245249943985389,chrX,98937780.0,98949020.0,+,11240.0,5194.0
Vax2os,103.101171607143,-1.07657898667914,0.52199151049462,-2.06244539429198,0.0391653512770191,0.6245249943985389,chr6,83692805.0,83712201.0,-,19396.0,3461.0
Orc6,3851.9422353899604,-0.22850898578601003,0.110801298796566,-2.0623312927546,0.039176205720571,0.6245249943985389,chr8,85299631.0,85308279.0,+,8648.0,1654.0
Hist3h2a,24.514400716087103,-1.00697958958838,0.488735963034342,-2.0603754700932897,0.0393626600760157,0.626804742733641,chr11,58954684.0,58955192.0,+,508.0,508.0
Rps6ka3,1141.16276972777,-0.267442457597836,0.12992971105534,-2.05836259794287,0.0395553392889699,0.6272673593501921,chrX,159255781.0,159368244.0,+,112463.0,7320.0
Dos,750.7045374665449,0.78073215449735,0.379395714063318,2.05783071752637,0.0396063862718835,0.6272673593501921,chr10,80130433.0,80139367.0,-,8934.0,3294.0
Lhb,13.2164007038209,1.33497480467804,0.648779875696557,2.0576698733831,0.0396218342225798,0.6272673593501921,chr7,45420945.0,45421854.0,+,909.0,509.0
Casr,22.745374090218803,-1.1707235596770502,0.569076167837494,-2.05723526276955,0.0396636011003185,0.6272673593501921,chr16,36493695.0,36562134.0,-,68439.0,4534.0
Hdac5,3253.13679692116,0.367205579490695,0.178501886782596,2.05715237025998,0.0396715714642302,0.6272673593501921,chr11,102195746.0,102230172.0,-,34426.0,4426.0
Atp6v1e1,3377.88944098094,-0.293281805192612,0.14258053728061199,-2.05695539367624,0.0396905168076839,0.6272673593501921,chr6,120795243.0,120822685.0,-,27442.0,1204.0
Gca,864.055434070534,0.32571589773344706,0.15835298492680402,2.05689774577981,0.0396960628742445,0.6272673593501921,chr2,62664326.0,62694109.0,+,29783.0,3288.0
Dcun1d5,1708.3748495559,-0.38989523623445504,0.18969562904986198,-2.05537280003415,0.0398430106037052,0.628900562340979,chr9,7184565.0,7207031.0,+,22466.0,1201.0
Angptl6,152.434664551345,0.7495000604077839,0.3647645401608521,2.05475033312523,0.0399031256489305,0.6291610860514971,chr9,20873808.0,20879710.0,-,5902.0,1564.0
Frrs1,1741.5285371322198,0.29600136308993996,0.144205561388706,2.05263486539238,0.0401080034724275,0.6313082271192629,chr3,116859566.0,116903750.0,+,44184.0,2576.0
G0s2,84.7588332366148,0.958107929298766,0.46681386551605003,2.05244102644553,0.0401268208406712,0.6313082271192629,chr1,193272159.0,193273188.0,-,1029.0,843.0
Rtbdn,6.4439929534621,2.43813078919039,1.18820252512533,2.05194883669619,0.0401746349596836,0.6313719592193411,chr8,84946990.0,84956603.0,+,9613.0,1908.0
Pacsin1,642.9513093327861,0.554042397965573,0.270278146469874,2.0498971344963204,0.0403744699009798,0.63275011262509,chr17,27655590.0,27711117.0,+,55527.0,4420.0
Mamld1,11.4461798878891,-1.43646484044258,0.700965830196039,-2.04926514041468,0.0404361954117872,0.63275011262509,chrX,71050255.0,71154717.0,+,104462.0,3457.0
Mtm1,479.137315577037,-0.9046132309876509,0.44147100360521996,-2.0490886685653997,0.0404534453235462,0.63275011262509,chrX,71210766.0,71315295.0,+,104529.0,3871.0
Hdgfrp3,214.246707084778,0.631598679843131,0.308264621870167,2.04888474068602,0.0404733867997465,0.63275011262509,chr7,81881255.0,81934459.0,-,53204.0,5868.0
Tshz3,158.928485971677,0.5144773786945279,0.251191413152382,2.04814874934609,0.0405454264484912,0.63275011262509,chr7,36698117.0,36773457.0,+,75340.0,5002.0
Gata3,84.04289717865501,-1.0338769002622,0.504875857733841,-2.04778438981576,0.0405811305735802,0.63275011262509,chr2,9857077.0,9878600.0,-,21523.0,3215.0
Lrrc8d,3274.20186758132,0.5127180786705721,0.250392485837147,2.04765760824005,0.0405935603352808,0.63275011262509,chr5,105699968.0,105815215.0,+,115247.0,4199.0
Col5a3,743.5265471173401,0.7429704054947829,0.362874662984543,2.0474573765609803,0.0406131977743698,0.63275011262509,chr9,20770049.0,20815034.0,-,44985.0,6086.0
Foxo4,1274.07909964877,-0.363864196910405,0.177799044447112,-2.04649129606902,0.0407080579489071,0.6332171687666259,chrX,101254527.0,101260873.0,+,6346.0,3162.0
Miip,2720.91044746463,0.227866713189736,0.111357743256277,2.04625836090559,0.0407309581073978,0.6332171687666259,chr4,147860777.0,147868719.0,-,7942.0,1813.0
Prkx,524.04140517125,-0.520995370261954,0.254959571819577,-2.04344307038074,0.0410085975255012,0.6368471867603941,chrX,77762029.0,77795960.0,-,33931.0,3209.0
Cep126,416.76718992634903,0.374708531122796,0.183473551767464,2.04230270528422,0.041121513928855005,0.637423500179201,chr9,8076632.0,8134294.0,-,57662.0,3647.0
Stx1a,382.62031450412803,0.453884802769031,0.22228231240388896,2.04192946285496,0.0411585287264713,0.637423500179201,chr5,135023571.0,135051099.0,+,27528.0,2071.0
Iqcg,1004.6804254902601,-0.30706440319591305,0.150394177819031,-2.0417306550616803,0.0411782561978939,0.637423500179201,chr16,33014269.0,33056186.0,-,41917.0,4027.0
Ccdc65,61.9298175301097,0.7282688473147411,0.356781736978108,2.04121672113342,0.0412292903973502,0.637529445404686,chr15,98708226.0,98723333.0,+,15107.0,1877.0
Lrfn4,986.442145371887,0.46186916162955893,0.2264591332719,2.0395254320567098,0.0413976156682299,0.6392758808656971,chr19,4611783.0,4615667.0,-,3884.0,2919.0
Cox6b2,2359.68673763244,0.5763712513955761,0.28274554565633303,2.03848039429818,0.0415019135077159,0.6392758808656971,chr7,4751791.0,4753094.0,-,1303.0,617.0
4933407K13Rik,110.01711335057101,-0.604914105327294,0.29685510439235197,-2.03774197033102,0.0415757444757141,0.6392758808656971,chrX,75725457.0,75764699.0,-,39242.0,3376.0
Gfpt2,3727.6843869069203,-0.35474096479436895,0.174090982266231,-2.03767570368393,0.0415823755492091,0.6392758808656971,chr11,49794154.0,49838620.0,+,44466.0,2986.0
Ptcd2,1459.0189957280802,-0.27794785230781105,0.13648979440095899,-2.03640025635395,0.0417101797278233,0.6392758808656971,chr13,99319648.0,99344678.0,-,25030.0,1675.0
Cdcp1,79.444225392145,0.767536257235255,0.376939886219595,2.03622987456443,0.0417272777170575,0.6392758808656971,chr9,123172284.0,123216038.0,-,43754.0,3849.0
Usp26,46.617698948809796,-2.03977661681229,1.00212516776965,-2.0354509420735,0.0418055199858919,0.6392758808656971,chrX,51753958.0,51801233.0,-,47275.0,4133.0
Agk,1182.10799158985,-0.286795831590026,0.140901513639897,-2.03543471025436,0.0418071517608571,0.6392758808656971,chr6,40325477.0,40396762.0,+,71285.0,2225.0
Zbtb33,477.09239995232804,-0.612243565406103,0.30080004472185495,-2.03538389089082,0.0418122609493875,0.6392758808656971,chrX,38189792.0,38197046.0,+,7254.0,5122.0
Cenph,1379.83972959379,-0.247640005365309,0.121682543885415,-2.0351317243868996,0.0418376206438902,0.6392758808656971,chr13,100759685.0,100775899.0,-,16214.0,1239.0
Dpy19l3,604.297993632329,0.339507398469029,0.16684495385748402,2.0348676457966497,0.0418641922590428,0.6392758808656971,chr7,35685499.0,35754454.0,-,68955.0,7671.0
Cblc,309.732779850162,0.446408412944212,0.21939005050049598,2.03477054645741,0.0418739659955697,0.6392758808656971,chr7,19779717.0,19796809.0,-,17092.0,1662.0
Rap2b,985.1930816955941,0.269987936049369,0.132798330799252,2.03306724131573,0.0420457300634179,0.641043777746143,chr3,61364506.0,61368703.0,+,4197.0,4197.0
Magohb,160.807900165998,-0.616105332400871,0.30309082434066,-2.03274161710813,0.0420786343332361,0.641043777746143,chr6,131284388.0,131293244.0,-,8856.0,766.0
Ralgds,1112.4377473837899,-0.318785152982601,0.156897594429448,-2.0318039555791203,0.0421735066035198,0.641080548141581,chr2,28513166.0,28553082.0,+,39916.0,4020.0
Lrrc42,1902.60861400094,-0.26451912180264897,0.130203575449319,-2.0315810905331997,0.0421960826129478,0.641080548141581,chr4,107233513.0,107253533.0,-,20020.0,1756.0
1700028I16Rik,90.1086971948332,0.561908256386506,0.27661122556336704,2.03140076922793,0.0422143564659667,0.641080548141581,chr10,82812122.0,82824242.0,+,12120.0,1056.0
Atp1b2,2183.3076974768,0.55431151338888,0.273004792807739,2.0304094579733203,0.0423149360757866,0.6419322636859871,chr11,69599749.0,69605960.0,-,6211.0,2959.0
Prdm14,1452.2541178742001,-0.590632910221849,0.29100709838051503,-2.02961684958471,0.0423955008324096,0.6424788765852671,chr1,13113427.0,13127163.0,-,13736.0,2593.0
P2rx2,129.26255726198798,0.476160614439512,0.23474019631442497,2.0284579373943896,0.0425135320950327,0.642642367961803,chr5,110339811.0,110343035.0,-,3224.0,1919.0
Polr1d,2215.60261950748,-0.35314822268210605,0.174151218513419,-2.02782516078057,0.0425780954562984,0.642642367961803,chr5,147077345.0,147111361.0,+,34016.0,1689.0
Paqr4,192.43037903655,0.540626841524684,0.26661079472677,2.02777551478638,0.0425831644344485,0.642642367961803,chr17,23736185.0,23740330.0,-,4145.0,2507.0
Iah1,934.4880467117439,0.44767744062416903,0.22077407161053897,2.02776275926959,0.0425844668864964,0.642642367961803,chr12,21316391.0,21323607.0,+,7216.0,926.0
Pygb,3341.33790735456,0.242273605133412,0.119630156615556,2.0251883972030904,0.0428480226342042,0.644825652895545,chr2,150786795.0,150831748.0,+,44953.0,3838.0
Emx1,10.8226070794524,1.52282258894961,0.751942101249816,2.02518596367793,0.0428482724223786,0.644825652895545,chr6,85187930.0,85204463.0,+,16533.0,1173.0
Ppp1r15a,1815.2854723602102,0.43755531932005304,0.21607240338345396,2.02504027570584,0.0428632287465743,0.644825652895545,chr7,45522916.0,45526268.0,-,3352.0,2333.0
Hectd3,1608.80311904702,0.24354098023559398,0.12037661530539,2.0231585646243797,0.0430568021264053,0.646871162455277,chr4,116995347.0,117005277.0,+,9930.0,4552.0
Emc2,1941.6184327594601,-0.286809887361672,0.141810135750216,-2.0224921571675103,0.0431255330185028,0.646871162455277,chr15,43477228.0,43527777.0,+,50549.0,1245.0
Ei24,6423.08062233798,0.289606224048483,0.143235607706891,2.02188707602035,0.043188019225749004,0.646871162455277,chr9,36779152.0,36797393.0,-,18241.0,2291.0
Cacng4,23.7469693073417,-1.0033847877703002,0.49629612371875204,-2.02174617091894,0.0432025813516911,0.646871162455277,chr11,107734779.0,107794464.0,-,59685.0,984.0
Pigv,297.07688832592004,0.36194762473071096,0.17909883415678401,2.02093791640129,0.0432861922528827,0.646871162455277,chr4,133661424.0,133672647.0,-,11223.0,2941.0
Abcc10,552.451004671353,0.419095950896021,0.20739984145538895,2.0207149048673,0.0433092860129676,0.646871162455277,chr17,46303229.0,46328023.0,-,24794.0,5709.0
Prickle2,271.025669464459,-0.66934310808687,0.331331755132819,-2.02015984800055,0.0433668096338838,0.646871162455277,chr6,92370891.0,92706184.0,-,335293.0,8676.0
Tsx,46.95853961511829,-0.861478398502215,0.4264806222208521,-2.01997078792504,0.0433864177100745,0.646871162455277,chrX,103414466.0,103424583.0,+,10117.0,815.0
Irx2,54.15565947921289,-0.8085868397489371,0.40032747681318,-2.01981349415663,0.0434027369000283,0.646871162455277,chr13,72628977.0,72634194.0,+,5217.0,2463.0
Sdc4,2991.0419858915398,0.544357796642532,0.269778782790091,2.01779321195205,0.0436128021438063,0.649331162568311,chr2,164424246.0,164443188.0,-,18942.0,2460.0
Exoc5,1416.9253675341502,-0.298428744972183,0.147978698535194,-2.0167007003457798,0.043726756810582995,0.6503566190786401,chr14,49012143.0,49066667.0,-,54524.0,4659.0
Fuz,388.838748303923,0.374788771051111,0.18598153784294502,2.01519341864786,0.0438843868510735,0.652028886818164,chr7,44896078.0,44900624.0,+,4546.0,1698.0
Dpy19l1,2072.4487918438,-0.26244012259274396,0.13028360957993,-2.01437558752727,0.0439701154343309,0.6523411149870451,chr9,24411778.0,24503140.0,-,91362.0,4739.0
Steap1,312.561355163468,0.44592596691966496,0.221398746445599,2.01413049567214,0.043995834538185,0.6523411149870451,chr5,5736321.0,5749317.0,-,12996.0,1216.0
Dync1li2,2431.8874196481897,0.259126212009617,0.128807036248013,2.0117395722907503,0.0442473968126624,0.655397529585504,chr8,104417673.0,104443047.0,-,25374.0,4633.0
Fam196a,26.6116051678576,1.34973568172427,0.6712702544983621,2.01071874208536,0.0443551732352636,0.6563200864257939,chr7,134881907.0,134938430.0,-,56523.0,4637.0
Ankrd34b,12.303515846638401,-1.68698417367331,0.839485672021176,-2.00954492720723,0.0444793750932246,0.657483549661836,chr13,92425968.0,92441658.0,+,15690.0,3940.0
Maob,10.964616928445599,-1.3795783050130301,0.6869647535232021,-2.0082228352148404,0.0446196174783764,0.658589387961939,chrX,16709280.0,16817366.0,-,108086.0,2412.0
Notum,1343.33103053136,-0.5796769278278829,0.28868669722903995,-2.0079793540607,0.0446454856468272,0.658589387961939,chr11,120653788.0,120660837.0,-,7049.0,2019.0
Kdm5c,7442.164340842379,-0.318950820590132,0.15901922744943098,-2.00573745518642,0.0448842667989028,0.6614354618056899,chrX,152233226.0,152279099.0,+,45873.0,11015.0
Bche,70.0252763779284,-0.8525920765026751,0.425205192187442,-2.0051309160092,0.0449490531454135,0.6617142752335511,chr3,73635808.0,73708415.0,-,72607.0,6209.0
Aldh18a1,6196.8123733228695,0.327682832104243,0.16356332614711402,2.00340039434949,0.0451343291805788,0.663561652530282,chr19,40550256.0,40588463.0,-,38207.0,3527.0
Uhrf1bp1,2428.9316115942997,0.293626270637042,0.14660285699965198,2.00286867968568,0.0451913856629145,0.663561652530282,chr17,27856506.0,27900040.0,+,43534.0,8567.0
Pam,334.76797210945597,0.682903938581341,0.340996428772317,2.00267181987796,0.0452125254340658,0.663561652530282,chr1,97821093.0,98095632.0,-,274539.0,4103.0
Themis2,46.444124324722004,0.7207799688979709,0.36000063777662605,2.00216303323663,0.0452672000565145,0.663688917901763,chr4,132782356.0,132796364.0,-,14008.0,2542.0
Kdm4a,4606.77702306839,0.24374310656311898,0.12181178784186099,2.00098127514187,0.045394407834602996,0.664878296273926,chr4,118137003.0,118180043.0,-,43040.0,4956.0
1700096K18Rik,76.04789996342629,0.749281078307351,0.374595734345133,2.0002392168646597,0.0454744389753957,0.665236626493863,chr5,25530017.0,25531466.0,+,1449.0,1449.0
Dab1,443.598199416335,0.45542586897284704,0.227724353003155,1.99989971633178,0.0455110938067126,0.665236626493863,chr4,104367537.0,104744844.0,+,377307.0,5881.0
Mal2,20.3110940737424,1.12853413582308,0.564555262939595,1.9989790369624498,0.0456106220728131,0.6660166443769979,chr15,54571365.0,54602846.0,+,31481.0,2775.0
Nt5c3,565.7483753542,-0.299533734354362,0.14991985474861402,-1.9979590752447,0.0457210971408624,0.6667279407159761,chr6,56882401.0,56923932.0,-,41531.0,1778.0
BC052688,1228.55047110053,-0.35818893406441493,0.179302786770715,-1.9976763357418001,0.0457517613716515,0.6667279407159761,chr13,61771579.0,61787282.0,+,15703.0,1622.0
Gstp2,374.98662021378897,-0.81364251553583,0.407450537522317,-1.9969111354804998,0.04583483731471799,0.6672645791518029,chr19,4040287.0,4042221.0,-,1934.0,752.0
Wdr44,410.416124323349,-0.350829617324178,0.175760860665289,-1.99606224045683,0.0459271484448786,0.667594674836988,chrX,23693050.0,23806001.0,+,112951.0,4178.0
Snx15,516.172936063443,0.291320596281479,0.14599377897722599,1.99543157470376,0.0459958300804111,0.667594674836988,chr19,6119403.0,6128215.0,-,8812.0,1541.0
Tpi1,16374.3760893182,-0.381976244167796,0.19142582173768805,-1.99542695285498,0.0459963337345232,0.667594674836988,chr6,124810591.0,124814296.0,-,3705.0,1601.0
Gla,561.655292876083,-0.45821803188558796,0.229720745399751,-1.99467414703106,0.0460784308345925,0.6681140921112221,chrX,134588168.0,134601005.0,-,12837.0,3032.0
Ccdc127,1584.87469431912,-0.24580814626280698,0.12326332430364098,-1.9941709965349799,0.0461333705941207,0.6682390939371271,chr13,74350316.0,74365783.0,+,15467.0,8615.0
Lrrc34,3384.5249439174,-0.31961820900252597,0.16035374320416299,-1.99320703474684,0.046238781117345,0.668676246349233,chr3,30624266.0,30647818.0,-,23552.0,1840.0
Ehf,12.3393912360973,-1.53377768095882,0.76956404548051,-1.99304747924019,0.0462562482745224,0.668676246349233,chr2,103263432.0,103303196.0,-,39764.0,4387.0
Tmem45b,19.172322641304,-1.0388713005629302,0.521812961681836,-1.9908882623662298,0.0464931729110746,0.6714284340220961,chr9,31426195.0,31464238.0,-,38043.0,1575.0
4933408B17Rik,33.554496628603,0.8627609246994391,0.43367309211671395,1.98942692175895,0.0466541005486244,0.672905355408221,chr18,34579845.0,34597468.0,-,17623.0,2362.0
Fads2,1786.0579801830802,-0.525420517514255,0.26414814318963,-1.9891130453151,0.0466887267459367,0.672905355408221,chr19,10064163.0,10101503.0,-,37340.0,1508.0
Krt42,1287.92077985992,-0.52850612101709,0.265987775027784,-1.98695643422667,0.0469272248794303,0.6753136135483759,chr11,100262881.0,100269871.0,-,6990.0,1547.0
Syt9,1212.0824966131802,-0.27362465302899497,0.13772433465383702,-1.98675603492103,0.0469494388569364,0.6753136135483759,chr7,107370789.0,107548655.0,+,177866.0,3816.0
Fbxo44,820.3911743143401,0.505839405108881,0.25477262083544,1.98545433748004,0.047093945628068,0.6767174836415711,chr4,148152798.0,148160094.0,-,7296.0,2150.0
Zcchc14,1599.72456905262,-0.28312986798315504,0.14266134944737802,-1.98462911699563,0.047185750375002,0.6772304959641551,chr8,121598702.0,121651933.0,-,53231.0,6476.0
Hfm1,73.1512809320808,0.577964037694496,0.291280763699422,1.9842162948010802,0.0472317327839401,0.6772304959641551,chr5,106840196.0,106925890.0,-,85694.0,5312.0
Ehhadh,317.270752644816,-0.633833144856261,0.319493485979503,-1.98386875686387,0.0472704726856522,0.6772304959641551,chr16,21761284.0,21787834.0,-,26550.0,3010.0
Flrt1,58.0955652020162,0.7795979277309542,0.3930764147128621,1.98332410328013,0.0473312387360458,0.677428354409655,chr19,7092010.0,7105729.0,-,13719.0,5862.0
